上海社会科学院,上海市,"['即雍', '《二十世纪初期青帮在上海郊县的活动》', '，', '见', '《上坶研究论丛》', '，', '第五', '册', '．', '上海', '社会', '科学院', '出版杜', '，', '洗', '怕', '，', '《', '上海市', '工奇局', 'r', '年', '）', '，', '见', '《传记文学》', '，', '第一', '部', '升', '，', '第十七', '卷', '第二', '期', '（', '1970', '年', '月', '）', '．', '第', 'ii', '卜', '-18', '页', '；']","(18, 19)","(9, 12)",《上海警察 1927-1937》【美】魏斐德.txt
上海社会科学院,上海,"['第二', '部', '丹', '，', '第十七', '卷', '第三', '期', '（', '1970年', '9月', '）', '，', '第', '2s', '一', '∞', '页．', '第三', '部分', '，', '第十七', '卷', '第四', '期', '（', '1970年', '10月', '）', '，', '第', 'Rl', '一', '85', '页', '浇', '重', '宇．', '《', '阴一二事', '变', '在', '黄埔', '学校', ""'"", '．', 'r', 'Fl', '市政', '舟缩', '：', '《广州文史资料》', '．', '第式', '辑', '，', '第', 'w', '一', '上海', '警察', '，', '顶', '广州', '，', '洗醉', '《丈陆生活三十年》', '，', '二', '巷', '，', '香蓓', '，', '镜撮', '文化', '企业', '有限公司', '，', '——', '《尊舟石准备暗杀车宗仁的阴谋》', '，', '见', '《立史资料选辑》', '，', '第三十二', '期', '，', '第¨8·酉', '，', '北京', '．', '文史', '资料', '心版社．', '——', '《军梳内幕》', '，', '北京', '，', '定空', '资料', '出版社', '，', 'l', '蚪', '——', '《-个周民觉战犯在中国》', '北京', '立史', '资料', '出版社', '，', '《芤所知道的蕺笠》', '，', '第', '1-176', '雨', '，', '北京', '，', '文史', '贤科', '出版', '社．19', '帅', '——', '《中薨特种技术合作所内幕》', '，', '见', '《定史资料选揖》', '，', '第三十二', '期', '，', '第213', '一', '矫', 'l', '页', '，', '北意', '文史', '资料', '出版朴', '，', '生司', '：', '《青洪帮之黑幂》', '，', '石家庄', '珂北', '人民', '出版社', '，', 'l', '卿', '《r:ii政概况》', '，', 'I', '傅', '特别', '市', '秘书处', '印．', '舒季寝', '《国民堂军统局在天津的特舟活动概况》', '，', '见', '《无律文史资料》', '第二十六', '辑', '，', '第1', '凸', '一', '176面', '《滁汁S日血战大碴撤》', '，', '上海', '，', '文化', '美术', '图书', '营司', '苏寿', '袒．', '《总裁警~il体系》', '，', '则', 'i', '皓声', '：', '《l一悔警察》', '，', '第', '27-35', '页', '，', '上簿市', '警察', '秘书空', '，', '1', '蛳', '苏智良', '，', '《上海帮会史概述》', '，', '上海', '社会', '科学院', '近代', '上海', '国际', '学术', '-', '论会', '论立', '，', 'l', '嘲', '年月', '7', '一', '1H', '日', '孙国群', '：', '《酬H/:.海担妓制度的发曩和特点》', '，', '上海', '社会科学', '靛', '近代', '中国', '国际', '会议', '论文', '，', '埠', '9月', ""'"", '-', '14日', '椰蠼峰', '《杜月笙的流氓手段》', '，', '上海市', '政协', '立史', '资料', 'If', '委员会', '编', '：', '《上海文史贷料选辑》', '，', '第', 'P', '四', '辑蝣', '∞', '嘶页', '，', '上海', '，', '中华', '书尚', '，', 'l', '帅', '塌诗', '《中美台作所第六技术训练班内幕》', '，', '福建', '省政协', '丈史', '资料', '编辑室', '编', '一', '‘', '福建', '文史', '资料', '》', '第四', '辑', '，', '第1', '螗', '一', 'l63', '页', '，', '福州', '，', '幅建^民', '出版', '杜．198', '。']","(212, 213)","(208, 211)",《上海警察 1927-1937》【美】魏斐德.txt
盅洋出版社,烹南,"['每', '雄', '》', '，', '1', '螗', '9', '年', '第五', '朝', '，', '第∞', '一', '3', '5', '页', '杨家骆', '：', '《民国名^圈鉴》', '，', '二', '眷', '，', '崩卑', '，', '中国', '辞典', '馆．贺', '豇南', '、', '橱洁曹', '《上海娼蛙改造史话》', '．', 't', '海．', 'L', '海三联', '书店', '，', '场寿清', '《中国出版界简史》', '，', '上海', '，', '永祥', '印书馆', '，', '场威', '《杜月笙外传》', '，', '台', '中', '，', '盅洋', '出版社', '，', '叶圣', '廊．', 'f', '五月', '三十一', '烹南', '中', '）', '．', '见', '{', '小漶', '月报', '》', '，', 'iStf', '眷第', 'E', '捌', '（', 'lg', '/', '5', '年', '7月', '）', '，', '第', 'S', '碾', '《以努力发展生产来庆祝上海解放周枉》', '，', '上海', '，', '华东', '工业部', '领导', '备', '电器', '工业', '工厂', '，', '郁述', '夫．', '《春风沉醉的晚上》', '，', '鲁迅', '等', '缩', '：', '《现代中国小说作品》', '，', '第140', '—', '113', '页', '，', '北京', '，', '耕', 'l-', '文', '出版社', '，', '耵赦平', '：', '《警察建置H题》', '，', '见', '朱恬', '吉螭', '：', '《上海警察》', '，', '第17', '-', '2', '页', '，', '上海', '，', '上海市', '警察', '秘书室', '，', '采样琴', '，', '《【二海沦晦期间四年地下工作追记》', '，', '见', '‘', '传记', '文学', '》', '，', '第三十三', '卷', '第二', '期', '，', '第剪', '，', '第三十三', '卷', '第三', '期', '，', '第弭', '-Sg', '页', '第三十三', '眷', '第四', '期', '，', '第', 'tffl', '一', 'l', '*', '丽案', '秀豪', 'zBOOK', '，', '上海', '，', '}', '海警', '声书局', '，', '——', '《', '美国', '伯克利市', '警察', '普遍', '指纹', '登记', '运动', '成功', '）', '，', '见', '（', '警声局刊', '》', '，', '第二十七', '期', '《', '年', '5月', '）', '，', '第145', '-', 'J47', '页', '恽逸群', '：', '<', '-', '十', '年', '见', '蔺杂记', '》', '，', '镇', '弧', '，', '金睦', '出版', '拄．', '曾', '扩情', '《警察手册》', '，', '中国', '人民', '驶治', '协商', '台议', '垒国', '委员', '台史虫', '资料', '研究', '委员', '台编', '：', '《何梅协定前复兴杜在华北的话动》', '，', '第十四', '辋', 'l', '，', '1', '#', '13', '】', '-', 'J', '蝣页', '，', '北京', '，', '中华', '书局', '，', '参崔', '文献', '章君', '{', '：', '《文史资料选辑》', '，', '见', '《', '传记', '文学', 'k', '第十四', '尝', '第一', '期', '，', '第8', '———', '《煎笠的故事》', '，', '第一', '卷', '，', '恃记', '文学', '丛刊', '，', '第九', '种．', '台北', '，', '章士铡', '：', '《杜月笙恃》', '，', '觅', '《书齐旺瓤》', '，', '第七', '辑', '，', '第', '64-', '∞', '页', '，', '扎', '京', '，', '中华', '书局', '推嫩皋', '：', '《文史资料选辑》', '，', '见', '《戴笠与“军统局”》', '．', '第二十三', '辑第', '”', '一', '151', '页', '，', '内部', '出版', '，', '浙卧民', '出般', '社．19', '娃', '张立', '：', '《浙江文史资料选辑》', '见', '《中境-十年》', '，', '第1', '一', 'L15', '页', '，', '江苏', '，', '江苏', '古籍', '出板社', '，', '往', '新', '《', '胡宗南', '其', '^}．见', '《中境内幕》', '，', '第二十三鹕', '，', '第', '17l-', '183币', '，', '内鄂', '出版', '，', '新', '扛^民', '出版杜', '，', '1', '孵', '张', '严佛．<', 't', '/', '战', '前后', '军统', '特务', '在', '西北', '的', '话', '动', '》', '，', '觅', '《浙江文史资料选辑》', '，', '第六十四', '辑', '，', '第々8', '。']","(61, 62)","(53, 55)",《上海警察 1927-1937》【美】魏斐德.txt
中华书局,框安,"['A', 'W', '，', 'jE', '京', '，', '中华', '书局', '，', 'l9', '鲫郑', '框安', '《国民党上海特别市市政研究》', '，', '上海', '社会', '科学院', '近代', '上海', '国际', '会议', '论文', '，', 'l9', '昭年', '9月', '7', '一', 'L4', '日', '——', '《国民党政府“大上悔计划”始丰》', '，', '见', '{', '上海史', '研究', '》', '第一', '辑', '，', '上海', '，', '学林', '出', 'ii', '硅', '，', '¨', '钟鹋鸣', '《', '日车', '侵华', '之间', '谁', '史', '’', '，', '擞口', '，', '华中', '图书', '公司', '【', '仲', '向', '白', '：', '《', '我', '所', '知道', '的', '中', '美', '特种', '技术', '训练', '第三', '班', '-', '临教', 'ii', '练班', '》', '见', '《搿南立史资料》', '，', '第五', '辑', '，', '第1', '笛．', 'J33', '页', '，', '河南', '人民', '出版社', '，', '中共', '上悔', '市委', '党史', '资料', '征枭', '委员', '台编', '{', '<', '上', '博', '人民革', '触画', 'inF', ""'"", '，', '上海', '，', '上簿', '^', '民', '出版杜', '，', '中国', '第二', '历史', '档案馆', '档案', '中国', '国民党', '中央委员', '舍党史', '委员', '台编', '：', '忡华民国', '重要', '史料', '初壤', '》', '，', 'pa', '卷', '，', '《中共活动真相》', '第五', '部分', '，', '台北', '；']","(11, 12)","(6, 8)",《上海警察 1927-1937》【美】魏斐德.txt
上海社会科学院,上海,"['A', 'W', '，', 'jE', '京', '，', '中华', '书局', '，', 'l9', '鲫郑', '框安', '《国民党上海特别市市政研究》', '，', '上海', '社会', '科学院', '近代', '上海', '国际', '会议', '论文', '，', 'l9', '昭年', '9月', '7', '一', 'L4', '日', '——', '《国民党政府“大上悔计划”始丰》', '，', '见', '{', '上海史', '研究', '》', '第一', '辑', '，', '上海', '，', '学林', '出', 'ii', '硅', '，', '¨', '钟鹋鸣', '《', '日车', '侵华', '之间', '谁', '史', '’', '，', '擞口', '，', '华中', '图书', '公司', '【', '仲', '向', '白', '：', '《', '我', '所', '知道', '的', '中', '美', '特种', '技术', '训练', '第三', '班', '-', '临教', 'ii', '练班', '》', '见', '《搿南立史资料》', '，', '第五', '辑', '，', '第1', '笛．', 'J33', '页', '，', '河南', '人民', '出版社', '，', '中共', '上悔', '市委', '党史', '资料', '征枭', '委员', '台编', '{', '<', '上', '博', '人民革', '触画', 'inF', ""'"", '，', '上海', '，', '上簿', '^', '民', '出版杜', '，', '中国', '第二', '历史', '档案馆', '档案', '中国', '国民党', '中央委员', '舍党史', '委员', '台编', '：', '忡华民国', '重要', '史料', '初壤', '》', '，', 'pa', '卷', '，', '《中共活动真相》', '第五', '部分', '，', '台北', '；']","(18, 19)","(14, 17)",《上海警察 1927-1937》【美】魏斐德.txt
中国共产党,台北,"['《先总统蒋套思巷言论总集》', '，', '台北．', '中国', '国民党', '中央', '组织', '都', '调壹科编', '：', '<', '中国', '共产党', '之', '透视', '》', '，', '台北', '，', '文星', '书店', '，', '中国', '社告', '抖学院', '历史', '研究所', '、', '北京大学', '历史系', '嫡', '；']","(17, 18)","(11, 13)",《上海警察 1927-1937》【美】魏斐德.txt
印度丛林,中国,"['．', 'Ja', '_', 'S', 'The', '‰', 'b', '删蹦巧', '如', '踟', '，', '脚', 'e', '枷', 'Ytdrs', '’', '觑', '“', 'F', ',', 'tVr', '/', 'tmts', 'cf', '札甜', '参考', '复献仰', 'r', '拙', '，', 'DnW', '舶挪', 'a', '∞', 'd', '/', 'undei', '彳抽如', '，', 'C', '哺·', 'und', 'ihc', '艟', '衄血', '幽咖', '铀呷', '咖', 'l', 'L', '删', '，', 'M', '蜩', 'ton', '＆', '如', '，', 'Ud', '，', '讲岫', 'dB', '埘', '1935.', '——', '赤姆斯．', 'S', '李', '：', 't', '末方', '膝', '社会', '·', 'IS', '年', '黑社会', '、', '蛙毒者', '和', '印度', '丛林', '、', '中国', '、', '马来', '群岛', '生话', '的', '真宴', '经', '所', '》']","(83, 84)","(80, 82)",《上海警察 1927-1937》【美】魏斐德.txt
印度丛林,马来,"['．', 'Ja', '_', 'S', 'The', '‰', 'b', '删蹦巧', '如', '踟', '，', '脚', 'e', '枷', 'Ytdrs', '’', '觑', '“', 'F', ',', 'tVr', '/', 'tmts', 'cf', '札甜', '参考', '复献仰', 'r', '拙', '，', 'DnW', '舶挪', 'a', '∞', 'd', '/', 'undei', '彳抽如', '，', 'C', '哺·', 'und', 'ihc', '艟', '衄血', '幽咖', '铀呷', '咖', 'l', 'L', '删', '，', 'M', '蜩', 'ton', '＆', '如', '，', 'Ud', '，', '讲岫', 'dB', '埘', '1935.', '——', '赤姆斯．', 'S', '李', '：', 't', '末方', '膝', '社会', '·', 'IS', '年', '黑社会', '、', '蛙毒者', '和', '印度', '丛林', '、', '中国', '、', '马来', '群岛', '生话', '的', '真宴', '经', '所', '》']","(85, 86)","(80, 82)",《上海警察 1927-1937》【美】魏斐德.txt
美国海军,中国,"['．', '砌', 'm', 'E.A', '珥扣', '叫', '彪耐旷', 'war', ':', '7k', '眦', '一', 'h', '删', 'n', '岛岬', 'of', '托岛', '础妇', '№', '㈨', 'm', 'Chmah', '“', 'tI.S', '.', 'md', 'the', '‰', '№', 'Warid', '%', 'r', '口', '：', 'Dwhleday', 'and', 'Company', '，', 'L937', '.', '——', '米尔顿．', 'E.A', '.', '迈尔期', '}', '《', '另', '一', '种', '战争', '二战', '期', '同', '美国', '海军', '和', '中国', '^', '创建', '的', '联合', '游击队', '的', '鲜为人知', '的', '故事', '》']","(58, 59)","(55, 57)",《上海警察 1927-1937》【美】魏斐德.txt
eX安门知识分子,中国,"['舡', 'r', '啪．', 'J', '嘣', 'h', '虹', 'd', 'Ik', '（', '缸', 'F', '№', '∞', 'w', '印', 'F', '缸', '∞', '：', 'Ik', '（', 'K—q', '嘣脚', '此', '蚰', '妇蹦', '1', '鲫', '5', '一', '．', '19s', '.', '-', '史景', '赶', 'eX', '安门', '知识分子', '与', '中国', '革龠', 'r', '（', '帕', '）', '》']","(41, 42)","(37, 40)",《上海警察 1927-1937》【美】魏斐德.txt
杭州崇文书院,海宁,"['不过', '，', '对', '“', '时文', '绳墨', '”', '渐', '失', '兴致', '的', '王国维', '，', '对', '崇文', '书院', '主要', '教授', '八股文', '的', '传习', '同样', '没什么', '兴趣', '，', '再', '加上', '崇文', '书院', '各项', '费用', '开支', '较', '大', '等', '原因', '，', '不久', '他', '便', '离开', '杭州', '崇文', '书院', '回到', '海宁', '。']","(45, 46)","(41, 44)",《国学大师的风雨人生：王国维传》.txt
浙江省图书馆,北京,"['民国', '年间', '，', '俞陛云', '担任', '浙江省', '图书馆', '馆长', '，', '后', '移居', '北京', '参与', '编', '修', '清史', '。']","(11, 12)","(5, 7)",《国学大师的风雨人生：王国维传》.txt
光绪皇帝,中南海瀛台,"['三', '天', '后', '，', '光绪', '皇帝', '被', '囚禁', '在', '中南海', '瀛台', '，', '轰轰烈烈', '的', '“', '戊戌变法', '”', '宣告', '失败', '。']","(9, 11)","(4, 6)",《国学大师的风雨人生：王国维传》.txt
东文学社,中国,"['刚刚', '从', '杭州', '返回', '上海', '的', '王国维', '，', '因为', '东文学社', '在', '这', '次', '被', '中国', '历史学家', '称为', '“', '庚子', '事变', '”', '中', '提前', '结束', '了', '其', '历史', '使命', '，', '罗振玉', '也', '正在', '探寻', '新', '的', '出路', '，', '故', '王国维', '只好', '再次', '回到', '海宁', '等待', '出洋', '留学', '时机', '的', '到来', '。']","(14, 15)","(9, 10)",《国学大师的风雨人生：王国维传》.txt
上海东文学社,武昌,"['关于', '这', '一', '点', '，', '王国维', '除了', '翻译', '、', '撰写', '诸多', '教育', '方面', '的', '著作', '和', '论文', '外', '，', '还', '先后', '在', '罗振玉', '创办', '的', '上海', '东', '文学社', '、', '武昌', '农务', '学堂', '和', '南洋', '公学东', '文学堂', '任职', '，', '参与', '其中', '教育', '事务', '。']","(29, 30)","(25, 28)",《国学大师的风雨人生：王国维传》.txt
上海东文学社,南洋公学东,"['关于', '这', '一', '点', '，', '王国维', '除了', '翻译', '、', '撰写', '诸多', '教育', '方面', '的', '著作', '和', '论文', '外', '，', '还', '先后', '在', '罗振玉', '创办', '的', '上海', '东', '文学社', '、', '武昌', '农务', '学堂', '和', '南洋', '公学东', '文学堂', '任职', '，', '参与', '其中', '教育', '事务', '。']","(33, 35)","(25, 28)",《国学大师的风雨人生：王国维传》.txt
日无三公司,美,"['是', '日无三', '公司', '轮船', '，', '即', '搭', '美', '最', '时', '行', '之', '美', '顺', '轮船', '，', '船停', '浦东', '，', '因嘱', '长春', '栈接客', '将', '行李', '等', '用', '船运', '至', '该栈', '。']","(7, 8)","(1, 3)",《国学大师的风雨人生：王国维传》.txt
东文学社,日本,"['其实', '，', '王国维', '早', '在', '东文学社', '时', '就', '从', '日本', '籍', '教员', '田冈云岭', '的', '文集', '中', '接触', '到', '了', '令', '他', '“', '心', '甚', '喜', '之', '”', '的', '西方', '哲学', '，', '但', '那时', '因为', '“', '文字', '睽隔', '”', '，', '他', '“', '以为', '终身', '无', '读', '二', '氏', '之', '书', '之', '日', '”', '，', '这里', '的', '“', '二氏', '”', '即', '西方', '哲学', '巨匠', '康德', '和', '叔本华', '。']","(9, 10)","(5, 6)",《国学大师的风雨人生：王国维传》.txt
武昌农务学堂,江苏,"['如此', '，', '我们', '不妨', '简要', '回顾', '王国维', '此前', '的', '生活', '境遇', '：', '幼年', '丧', '母', '，', '身体', '羸弱', '，', '家中', '一', '年', '所得', '仅仅', '能够', '满足', '衣食', '，', '１６', '岁', '购买', '自己', '喜欢', '的', '前', '四', '史', '还', '得', '动用', '多年', '的', '压岁钱', '，', '接着', '就', '是', '连续', '的', '科举', '落第', '，', '以及', '辗转', '《时务报》', '馆', '、', '东文学社', '、', '武昌', '农务', '学堂', '、', '通州', '师范学堂', '、', '江苏', '师范学堂', '等等', '，', '期间', '别', '说', '发生', '了', '诸多', '的', '政治', '变故', '，', '单', '是', '受', '罗振玉', '资助', '到', '日本', '留学', '后', '又', '因', '病', '半途', '而', '回', '这', '一', '事', '，', '就', '足以', '使', '王国维', '深切', '地', '感受', '到', '了', '人生', '之', '痛苦', '。']","(66, 67)","(59, 62)",《国学大师的风雨人生：王国维传》.txt
通州师范学堂,江苏,"['如此', '，', '我们', '不妨', '简要', '回顾', '王国维', '此前', '的', '生活', '境遇', '：', '幼年', '丧', '母', '，', '身体', '羸弱', '，', '家中', '一', '年', '所得', '仅仅', '能够', '满足', '衣食', '，', '１６', '岁', '购买', '自己', '喜欢', '的', '前', '四', '史', '还', '得', '动用', '多年', '的', '压岁钱', '，', '接着', '就', '是', '连续', '的', '科举', '落第', '，', '以及', '辗转', '《时务报》', '馆', '、', '东文学社', '、', '武昌', '农务', '学堂', '、', '通州', '师范学堂', '、', '江苏', '师范学堂', '等等', '，', '期间', '别', '说', '发生', '了', '诸多', '的', '政治', '变故', '，', '单', '是', '受', '罗振玉', '资助', '到', '日本', '留学', '后', '又', '因', '病', '半途', '而', '回', '这', '一', '事', '，', '就', '足以', '使', '王国维', '深切', '地', '感受', '到', '了', '人生', '之', '痛苦', '。']","(66, 67)","(63, 65)",《国学大师的风雨人生：王国维传》.txt
四川民众组织,保路,"['一个', '月', '后', '，', '当', '四川', '民众', '组织', '成立', '“', '保路', '同志会', '”', '并', '发起', '“', '保', '路', '运动', '”', '时', '，', '清朝', '廷妄图', '以', '血腥', '镇压', '来', '维持', '其', '无道', '的', '统治', '。']","(10, 11)","(5, 8)",《国学大师的风雨人生：王国维传》.txt
英印度政府,匈牙利,"['当', '光绪', '中叶', '，', '英', '印度', '政府', '所', '派遣', '之', '匈牙利', '人', '斯坦因', '博士', '（', 'Ｍ．ＡｕｒｅｌＳｔｅｉｎ', '）', '，', '访', '古', '于', '我国', '和', '阗', '（', 'Ｋｈｏｔａｎ', '）', '，', '于', '尼雅河', '下流', '废址', '，', '得', '魏晋', '间人', '所', '书', '木简', '数十', '枚', '。']","(10, 11)","(4, 7)",《国学大师的风雨人生：王国维传》.txt
沙俄帕米尔地质考察队,中国敦煌,"['光绪', '三十一年', '（', '公元', '１９０５年', '）', '１０月', '，', '沙俄', '帕米尔', '地质', '考察队', '的', '奥勃鲁切夫', '闻', '风', '来到', '中国', '敦煌', '，', '随后', '仅', '以', '６', '包', '俄国', '的', '日用品', '就', '从', '道士', '王圆箓', '手中', '骗取', '了', '两', '大', '包', '“', '敦煌', '遗书', '”', '，', '这', '是', '“', '敦煌', '遗书', '”', '遭受', '外国', '劫掠', '的', '开始', '；']","(17, 19)","(8, 12)",《国学大师的风雨人生：王国维传》.txt
日本人大,敦煌,"['宣统', '元年', '（', '公元', '１９０９年', '）', '，', '日本', '人大', '谷光瑞', '组织', '探险队', '到达', '敦煌', '，', '掠取', '大量', '“', '敦煌', '遗书', '”', '而', '去', '；']","(13, 14)","(7, 9)",《国学大师的风雨人生：王国维传》.txt
中国政府,敦煌,"['民国', '十一年', '（', '公元', '１９２２年', '）', '，', '白', '俄', '军官', '阿连阔夫', '兵败后率', '残部', '５５０', '余', '人', '潜逃', '至', '敦煌', '，', '在', '被', '中国', '政府', '扣押', '于', '敦煌', '期间', '竟', '于', '莫高窟', '内', '肆意', '毁坏', '壁画', '和', '雕塑', '，', '给', '敦煌', '洞窟', '艺术', '带来', '了', '灾难性', '的', '破坏', '；']","(26, 27)","(22, 24)",《国学大师的风雨人生：王国维传》.txt
中国政府,莫高窟,"['民国', '十一年', '（', '公元', '１９２２年', '）', '，', '白', '俄', '军官', '阿连阔夫', '兵败后率', '残部', '５５０', '余', '人', '潜逃', '至', '敦煌', '，', '在', '被', '中国', '政府', '扣押', '于', '敦煌', '期间', '竟', '于', '莫高窟', '内', '肆意', '毁坏', '壁画', '和', '雕塑', '，', '给', '敦煌', '洞窟', '艺术', '带来', '了', '灾难性', '的', '破坏', '；']","(30, 31)","(22, 24)",《国学大师的风雨人生：王国维传》.txt
美国哈佛大学,敦煌,"['民国', '十三年', '（', '公元', '１９２４年', '）', '，', '美国', '哈佛', '大学', '的', '华尔纳', '带领', '人员', '来到', '敦煌', '后', '，', '虽然', '没', '能', '盗', '买', '到', '“', '敦煌', '遗书', '”', '，', '但', '他', '竟然', '用', '胶布', '和', '特殊', '化学药剂', '从', '莫高窟', '中', '剥离', '了', '大批', '壁画', '，', '其中', '不仅', '有', '极为', '珍贵', '的', '第３２３', '窟', '“', '张骞', '西域', '迎', '金佛', '”', '的', '唐人画', '，', '而且', '还有', '几', '尊', '包括', '第３２８', '窟', '高', '达', '１２０', '厘米', '半跪式', '观音', '菩萨', '等', '在内', '的', '极为', '优美', '的', '唐代', '彩塑', '，', '第二', '年', '当', '他', '带领', '人员', '再次', '来到', '敦煌', '准备', '故伎重演', '时', '，', '遭到', '了', '敦煌', '当地', '民众', '的', '驱逐', '；']","(15, 16)","(7, 10)",《国学大师的风雨人生：王国维传》.txt
莫高窟壁画,中国,"['与', '外国', '列强', '劫掠', '“', '敦煌', '遗书', '”', '和', '莫高窟', '壁画', '等', '行径', '有所不同', '的', '是', '，', '中国', '本土', '从', '政府', '官员', '到', '地方', '乡', '绅', '，', '从', '学界', '知名人士', '到', '附庸', '风雅', '的', '“', '文化人', '”', '，', '他们', '对于', '“', '敦煌', '遗书', '”', '采取', '的', '劫掠', '方式', '，', '不仅', '可以', '说', '是', '明目张胆', '、', '肆无忌惮', '，', '而且', '手段', '也', '更为', '卑劣', '且', '具有', '欺骗性', '。']","(17, 18)","(9, 11)",《国学大师的风雨人生：王国维传》.txt
北京图书馆,北京故宫博物馆,"['目前', '，', '在', '中国', '大陆', '的', '“', '敦煌', '遗书', '”', '主要', '保存', '在', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '北京', '故宫', '博物馆', '、', '中国', '国家', '博物馆', '、', '敦煌', '研究院', '、', '南京', '图书馆', '、', '上海', '图书馆', '、', '甘肃省', '博物馆', '、', '天津市', '艺术', '博物馆', '和', '天津市', '历史', '博物馆', '等', '２９', '个', '博物馆', '或', '图书馆', '中', '，', '其中', '数量', '最', '多', '的', '为', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '天津市', '艺术', '博物馆', '、', '敦煌', '研究院', '、', '上海', '图书馆', '和', '甘肃省', '博物馆', '，', '分别', '收藏', '有', '敦煌', '文献', '１６０００', '件', '、', '２０５', '件', '、', '３００', '件', '、', '８００', '件', '、', '１８９', '件', '和', '１３８', '件', '。']","(19, 22)","(13, 15)",《国学大师的风雨人生：王国维传》.txt
北京大学图书馆,北京故宫博物馆,"['目前', '，', '在', '中国', '大陆', '的', '“', '敦煌', '遗书', '”', '主要', '保存', '在', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '北京', '故宫', '博物馆', '、', '中国', '国家', '博物馆', '、', '敦煌', '研究院', '、', '南京', '图书馆', '、', '上海', '图书馆', '、', '甘肃省', '博物馆', '、', '天津市', '艺术', '博物馆', '和', '天津市', '历史', '博物馆', '等', '２９', '个', '博物馆', '或', '图书馆', '中', '，', '其中', '数量', '最', '多', '的', '为', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '天津市', '艺术', '博物馆', '、', '敦煌', '研究院', '、', '上海', '图书馆', '和', '甘肃省', '博物馆', '，', '分别', '收藏', '有', '敦煌', '文献', '１６０００', '件', '、', '２０５', '件', '、', '３００', '件', '、', '８００', '件', '、', '１８９', '件', '和', '１３８', '件', '。']","(19, 22)","(16, 18)",《国学大师的风雨人生：王国维传》.txt
北京大学图书馆,中国国家博物馆,"['目前', '，', '在', '中国', '大陆', '的', '“', '敦煌', '遗书', '”', '主要', '保存', '在', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '北京', '故宫', '博物馆', '、', '中国', '国家', '博物馆', '、', '敦煌', '研究院', '、', '南京', '图书馆', '、', '上海', '图书馆', '、', '甘肃省', '博物馆', '、', '天津市', '艺术', '博物馆', '和', '天津市', '历史', '博物馆', '等', '２９', '个', '博物馆', '或', '图书馆', '中', '，', '其中', '数量', '最', '多', '的', '为', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '天津市', '艺术', '博物馆', '、', '敦煌', '研究院', '、', '上海', '图书馆', '和', '甘肃省', '博物馆', '，', '分别', '收藏', '有', '敦煌', '文献', '１６０００', '件', '、', '２０５', '件', '、', '３００', '件', '、', '８００', '件', '、', '１８９', '件', '和', '１３８', '件', '。']","(23, 26)","(16, 18)",《国学大师的风雨人生：王国维传》.txt
南京图书馆,甘肃省博物馆,"['目前', '，', '在', '中国', '大陆', '的', '“', '敦煌', '遗书', '”', '主要', '保存', '在', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '北京', '故宫', '博物馆', '、', '中国', '国家', '博物馆', '、', '敦煌', '研究院', '、', '南京', '图书馆', '、', '上海', '图书馆', '、', '甘肃省', '博物馆', '、', '天津市', '艺术', '博物馆', '和', '天津市', '历史', '博物馆', '等', '２９', '个', '博物馆', '或', '图书馆', '中', '，', '其中', '数量', '最', '多', '的', '为', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '天津市', '艺术', '博物馆', '、', '敦煌', '研究院', '、', '上海', '图书馆', '和', '甘肃省', '博物馆', '，', '分别', '收藏', '有', '敦煌', '文献', '１６０００', '件', '、', '２０５', '件', '、', '３００', '件', '、', '８００', '件', '、', '１８９', '件', '和', '１３８', '件', '。']","(36, 38)","(30, 32)",《国学大师的风雨人生：王国维传》.txt
上海图书馆,甘肃省博物馆,"['目前', '，', '在', '中国', '大陆', '的', '“', '敦煌', '遗书', '”', '主要', '保存', '在', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '北京', '故宫', '博物馆', '、', '中国', '国家', '博物馆', '、', '敦煌', '研究院', '、', '南京', '图书馆', '、', '上海', '图书馆', '、', '甘肃省', '博物馆', '、', '天津市', '艺术', '博物馆', '和', '天津市', '历史', '博物馆', '等', '２９', '个', '博物馆', '或', '图书馆', '中', '，', '其中', '数量', '最', '多', '的', '为', '北京', '图书馆', '、', '北京大学', '图书馆', '、', '天津市', '艺术', '博物馆', '、', '敦煌', '研究院', '、', '上海', '图书馆', '和', '甘肃省', '博物馆', '，', '分别', '收藏', '有', '敦煌', '文献', '１６０００', '件', '、', '２０５', '件', '、', '３００', '件', '、', '８００', '件', '、', '１８９', '件', '和', '１３８', '件', '。']","(36, 38)","(33, 35)",《国学大师的风雨人生：王国维传》.txt
