Ns,Ns,"(80, 81)","(86, 87)",渤海,滦河,"['\ufeff', '中华', '名人', '传记', '李大钊', '传', ' ', '·', '1', '·', '目', ' ', '录', '第一章', ' ', '勤学', '矢志', '002', '第二章', ' ', '传播', '“', '马列', '”', '014', '第三章', ' ', '“', '五四', '”', '时期', '026', '第四章', ' ', '建党', '前夕', '044', '第五章', ' ', '“', '二七', '”', '风暴', '063', '第六章', ' ', '联合战线', '083', '第七章', ' ', '“', '五卅', '”', '前后', '096', '第八章', ' ', '精神', '不死', '113', ' ', '·', '2', '·', '第一章', ' ', '勤学', '矢志', '在', '那', '广阔', '的', '冀东', '平原', '东端', '，', '濒临', '波涛', '澎湃', '的', '渤海', '，', '紧靠着', '改道', '前', '的', '滦河', '，', '有着', '一望无垠', '的', '田野', '和', '一片', '一片', '错落有致', '的', '村庄', '。']",世界名人传记《李大钊传》.txt
Nh,Nh,"(19, 20)","(23, 24)",许德珩,高君宇,"['在', '李大钊', '正确', '指导', '和', '影响', '下', '，', '国民', '社的', '多数', '成员', '、', '特别', '是', '它', '的', '骨干分子', '如', '许德珩', '、', '邓中夏', '、', '高君宇', '、', '黄日葵', '等', '，', '在', '随后', '的', '五四', '爱国运动', '中', '成为', '积极', '的', '参加者', '和', '领导者', '。']",世界名人传记《李大钊传》.txt
Nh,Nh,"(21, 22)","(23, 24)",邓中夏,高君宇,"['在', '李大钊', '正确', '指导', '和', '影响', '下', '，', '国民', '社的', '多数', '成员', '、', '特别', '是', '它', '的', '骨干分子', '如', '许德珩', '、', '邓中夏', '、', '高君宇', '、', '黄日葵', '等', '，', '在', '随后', '的', '五四', '爱国运动', '中', '成为', '积极', '的', '参加者', '和', '领导者', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(0, 1)","(2, 3)",李大钊,《新青年》,"['李大钊', '在', '《新青年》', '二卷', '１', '号', '上', '发表', '的', '《青春》', '一文', '，', '在', '新文化运动', '中', '宣传', '了', '革命', '民主主义', '思想', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(2, 3)","(9, 10)",《新青年》,《青春》,"['李大钊', '在', '《新青年》', '二卷', '１', '号', '上', '发表', '的', '《青春》', '一文', '，', '在', '新文化运动', '中', '宣传', '了', '革命', '民主主义', '思想', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(13, 14)","(18, 19)",《庶民的胜利》,《Bolshevism 的胜利》,"['他', '在', '１', '９', '１', '８', '年', '１', '１', '月', '发表', '的', '演说', '《庶民的胜利》', '和', '撰写', '的', '论文', '《Bolshevism 的胜利》', '，', '于', '１', '９', '１', '９', '年', '１', '月', '出版', '的', '《新青年》', '五卷', '５', '号', '上', '发表', '，', '进一步', '宣传', '了', '马克思列宁主义', '，', '同时', '也', '使', '新文化运动', '开始', '带上', '马克思主义', '的', '倾向', '。']",世界名人传记《李大钊传》.txt
Nh,Nh,"(21, 22)","(23, 24)",李大钊,陈独秀,"['《新青年》', '充分反映', '了', '这', '一', '变化', '的', '主流', '，', '一至', '三卷', '是', '陈独秀', '主编', '的', '，', '从', '第四卷', '起', '，', '由', '李大钊', '和', '陈独秀', '等', '轮流', '担任', '各', '期', '编辑', '，', '其中', '鲁迅', '也', '时常', '参与', '编辑部', '工作', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(0, 1)","(2, 3)",李大钊,《新青年》,"['李大钊', '在', '《新青年》', '等', '刊物', '上用', '语体文', '发表', '论文', '，', '文笔', '畅达', '深刻', '，', '启发', '了', '众多', '的', '读者', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(5, 6)","(7, 8)",《少年中国》,《新青 ·23·年》,"['此外', '，', '他', '在', '还', '《少年中国》', '、', '《新青 ·23·年》', '等', '刊物', '上', '发表', '过', '几首', '清新', '隽永', '的', '白话诗', '。']",世界名人传记《李大钊传》.txt
Ns,BOOK,"(3, 4)","(9, 10)",五峰,《山中落雨》,"['如', '他', '在', '五峰', '山时', '就', '写', '了', '一首', '《山中落雨》', '小诗', '：', '忽然', '来', '了', '一阵', '烟雨', '，', '把', '四山', '团团', '的', '围住', '。']",世界名人传记《李大钊传》.txt
Nh,Nh,"(12, 13)","(14, 15)",李大钊,陈独秀,"['１', '９', '１', '８', '年', '１', '２', '月', '２', '２', '日', '，', '李大钊', '与', '陈独秀', '特地', '创刊', '了', '《每周评论》', '，', '因为', '《新青年 》', '为', '每月', '一期', '，', '且', '多半', '是', '长篇', '文章', '，', '已', '不能', '完全', '适应', '迅速', '发展', '的', '革命', '形势', '了', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(12, 13)","(18, 19)",李大钊,《每周评论》,"['１', '９', '１', '８', '年', '１', '２', '月', '２', '２', '日', '，', '李大钊', '与', '陈独秀', '特地', '创刊', '了', '《每周评论》', '，', '因为', '《新青年 》', '为', '每月', '一期', '，', '且', '多半', '是', '长篇', '文章', '，', '已', '不能', '完全', '适应', '迅速', '发展', '的', '革命', '形势', '了', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(14, 15)","(18, 19)",陈独秀,《每周评论》,"['１', '９', '１', '８', '年', '１', '２', '月', '２', '２', '日', '，', '李大钊', '与', '陈独秀', '特地', '创刊', '了', '《每周评论》', '，', '因为', '《新青年 》', '为', '每月', '一期', '，', '且', '多半', '是', '长篇', '文章', '，', '已', '不能', '完全', '适应', '迅速', '发展', '的', '革命', '形势', '了', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(14, 15)","(21, 22)",陈独秀,《新青年 》,"['１', '９', '１', '８', '年', '１', '２', '月', '２', '２', '日', '，', '李大钊', '与', '陈独秀', '特地', '创刊', '了', '《每周评论》', '，', '因为', '《新青年 》', '为', '每月', '一期', '，', '且', '多半', '是', '长篇', '文章', '，', '已', '不能', '完全', '适应', '迅速', '发展', '的', '革命', '形势', '了', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(18, 19)","(21, 22)",《每周评论》,《新青年 》,"['１', '９', '１', '８', '年', '１', '２', '月', '２', '２', '日', '，', '李大钊', '与', '陈独秀', '特地', '创刊', '了', '《每周评论》', '，', '因为', '《新青年 》', '为', '每月', '一期', '，', '且', '多半', '是', '长篇', '文章', '，', '已', '不能', '完全', '适应', '迅速', '发展', '的', '革命', '形势', '了', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(0, 1)","(3, 4)",李大钊,《每周评论》,"['李大钊', '为了', '创办', '《每周评论》', '，', '不辞辛劳', '地', '奔走', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(0, 1)","(2, 3)",李大钊,《每周评论》,"['李大钊', '在', '《每周评论》', '中', '继续', '宣传', '十月革命', '的', '伟大意义', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(9, 10)","(16, 17)",《每周评论》,《新纪元》,"['１', '９', '１', '９', '年', '元旦', '，', '他', '在', '《每周评论》', '上', '发表', '了', '一篇', '题名', '为', '《新纪元》', '的', '社论', '，', '这', '篇文章', '主张', '劳工阶级', '联合', '起来', '，', '“', '打破', '国界', '，', '打倒', '全世界', '资本', '的', '阶级', '”', '，', '要', '“', '一步', '一步', '的', '向前', '奋斗', '，', '直到', '世界大同', '”', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(11, 12)","(13, 14)",《联治主义与世界组织》,《战后之世界潮流》,"['２', '月', '上旬', '，', '又', '在', '其他', '报刊', '上', '发表', '了', '《联治主义与世界组织》', '、', '《战后之世界潮流》', '等', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(0, 1)","(3, 4)",李大钊,《 每周评论 》,"['李大钊', '立即', '在', '《 每周评论 》', '上', '发表', '《', '过激', '乎', '？']",世界名人传记《李大钊传》.txt
Nh,Ns,"(9, 10)","(12, 13)",毛泽东,中国,"['·', '26', '·', '第三章', ' ', '“', '五四', '”', '时期', '毛泽东', '在', '论述', '中国', '人民', '对于', '帝国主义', '的', '认识', '时', '指出', '：', '“', '第一阶段', '是', '表面', '的', '感性', '的', '认识', '阶段', ' ', '第二阶段', '才', '进到', '理性', '的', '认识', '阶段', '，', '看出', '了', '帝国主义', '内部', '和', '外部', '的', '各种', '矛盾', '，', '并', '看到', '了', '帝国主义', '联合', '中国', '买办阶级', '和', '封建', '阶级', '以', '压榨', '中国', '人民大众', '的', '实质', '，', '这种', '认识', '是从', '１', '９', '１', '９', '年', '五四运动', '前后', '才', '开始', '的', '”', '。']",世界名人传记《李大钊传》.txt
Ns,Ns,"(54, 55)","(61, 62)",中国,中国,"['·', '26', '·', '第三章', ' ', '“', '五四', '”', '时期', '毛泽东', '在', '论述', '中国', '人民', '对于', '帝国主义', '的', '认识', '时', '指出', '：', '“', '第一阶段', '是', '表面', '的', '感性', '的', '认识', '阶段', ' ', '第二阶段', '才', '进到', '理性', '的', '认识', '阶段', '，', '看出', '了', '帝国主义', '内部', '和', '外部', '的', '各种', '矛盾', '，', '并', '看到', '了', '帝国主义', '联合', '中国', '买办阶级', '和', '封建', '阶级', '以', '压榨', '中国', '人民大众', '的', '实质', '，', '这种', '认识', '是从', '１', '９', '１', '９', '年', '五四运动', '前后', '才', '开始', '的', '”', '。']",世界名人传记《李大钊传》.txt
Nh,Ns,"(10, 11)","(12, 13)",林纾,上海,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(10, 11)","(13, 14)",林纾,《新申报》,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(10, 11)","(17, 18)",林纾,《荆生》,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
Ns,BOOK,"(12, 13)","(13, 14)",上海,《新申报》,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
Ns,BOOK,"(12, 13)","(17, 18)",上海,《荆生》,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
Ni,Nh,"(43, 44)","(45, 46)",北京大学,蔡元培,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
Ni,BOOK,"(43, 44)","(39, 40)",北京大学,《公言报》,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(45, 46)","(39, 40)",蔡元培,《公言报》,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
Ni,Nh,"(56, 57)","(59, 60)",北京大学,孔孟,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(13, 14)","(17, 18)",《新申报》,《荆生》,"['１', '９', '１', '９', '年', '３', '月', '，', '守旧', '文人', '林纾', '在', '上海', '《新申报》', '发表', '文言', '小说', '《荆生》', '，', ' ', '诬蔑', '新文化运动', '，', '企图', '借', '军阀', '的', '横暴', '统治', '来', '阻止', '新', '思潮', '的', '推进', '，', '他', '还', '在', '《公言报》', '上', '发表', '致', '北京大学', '校长', '蔡元培', '的', '公开', ' ', '·', '27', '·', '信', '，', '大肆', '攻击', '北京大学', '“', '覆', '孔孟', '，', ' ', '铲', '伦常', ' ', '”', '，', '“', '尽废', '古书', '，', '行用', '土语', '”', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(10, 11)","(7, 8)",李大钊,《晨报》,"['这时', '，', '《每周评论 》', '第', '１', '２', '期从', '《晨报》', '转载', '了', '李大钊', '的', '《新旧思潮之激战》', '，', ' ', '怒斥', '那些', '勾结', '封建', '军阀', '的', '文人', '：', '你们', '总是', '隐在', '人家', '的', '背后', '，', '想', '抱', '着', '那位', '“', '伟', '丈夫', '”', '的', '大腿', '，', '拿', '强暴', '的', '势力', '压倒', '反对', '你们', '的', '人', '，', '替', '你们', '出出气', '，', '或是', '作篇', '鬼话', '妄想', '的', '小说', '快快', '口', '，', '造段', '谣言', '宽', '宽心', '，', '那', '真是', '极', '无聊', '的', '举动', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(10, 11)","(12, 13)",李大钊,《新旧思潮之激战》,"['这时', '，', '《每周评论 》', '第', '１', '２', '期从', '《晨报》', '转载', '了', '李大钊', '的', '《新旧思潮之激战》', '，', ' ', '怒斥', '那些', '勾结', '封建', '军阀', '的', '文人', '：', '你们', '总是', '隐在', '人家', '的', '背后', '，', '想', '抱', '着', '那位', '“', '伟', '丈夫', '”', '的', '大腿', '，', '拿', '强暴', '的', '势力', '压倒', '反对', '你们', '的', '人', '，', '替', '你们', '出出气', '，', '或是', '作篇', '鬼话', '妄想', '的', '小说', '快快', '口', '，', '造段', '谣言', '宽', '宽心', '，', '那', '真是', '极', '无聊', '的', '举动', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(2, 3)","(7, 8)",《每周评论 》,《晨报》,"['这时', '，', '《每周评论 》', '第', '１', '２', '期从', '《晨报》', '转载', '了', '李大钊', '的', '《新旧思潮之激战》', '，', ' ', '怒斥', '那些', '勾结', '封建', '军阀', '的', '文人', '：', '你们', '总是', '隐在', '人家', '的', '背后', '，', '想', '抱', '着', '那位', '“', '伟', '丈夫', '”', '的', '大腿', '，', '拿', '强暴', '的', '势力', '压倒', '反对', '你们', '的', '人', '，', '替', '你们', '出出气', '，', '或是', '作篇', '鬼话', '妄想', '的', '小说', '快快', '口', '，', '造段', '谣言', '宽', '宽心', '，', '那', '真是', '极', '无聊', '的', '举动', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(7, 8)","(12, 13)",《晨报》,《新旧思潮之激战》,"['这时', '，', '《每周评论 》', '第', '１', '２', '期从', '《晨报》', '转载', '了', '李大钊', '的', '《新旧思潮之激战》', '，', ' ', '怒斥', '那些', '勾结', '封建', '军阀', '的', '文人', '：', '你们', '总是', '隐在', '人家', '的', '背后', '，', '想', '抱', '着', '那位', '“', '伟', '丈夫', '”', '的', '大腿', '，', '拿', '强暴', '的', '势力', '压倒', '反对', '你们', '的', '人', '，', '替', '你们', '出出气', '，', '或是', '作篇', '鬼话', '妄想', '的', '小说', '快快', '口', '，', '造段', '谣言', '宽', '宽心', '，', '那', '真是', '极', '无聊', '的', '举动', '。']",世界名人传记《李大钊传》.txt
Ni,Nh,"(0, 1)","(2, 3)",北京大学,蔡元培,"['北京大学', '校长', '蔡元培', '也', '迅速', '对', '林纾', '的', '信作', '了', '公开', '答复', '，', ' ', '他', '站', '在', '“', ' ', '思想', '自由', '”', '和', '“', '兼容并包', '”', '的', '立场', '上', '，', '对', '新文化运动', '作', '了', '有力', '的', '支持', '。']",世界名人传记《李大钊传》.txt
Ni,Nh,"(0, 1)","(6, 7)",北京大学,林纾,"['北京大学', '校长', '蔡元培', '也', '迅速', '对', '林纾', '的', '信作', '了', '公开', '答复', '，', ' ', '他', '站', '在', '“', ' ', '思想', '自由', '”', '和', '“', '兼容并包', '”', '的', '立场', '上', '，', '对', '新文化运动', '作', '了', '有力', '的', '支持', '。']",世界名人传记《李大钊传》.txt
Nh,Nh,"(2, 3)","(6, 7)",蔡元培,林纾,"['北京大学', '校长', '蔡元培', '也', '迅速', '对', '林纾', '的', '信作', '了', '公开', '答复', '，', ' ', '他', '站', '在', '“', ' ', '思想', '自由', '”', '和', '“', '兼容并包', '”', '的', '立场', '上', '，', '对', '新文化运动', '作', '了', '有力', '的', '支持', '。']",世界名人传记《李大钊传》.txt
Ns,Ns,"(11, 12)","(13, 14)",美,英,"['１', '９', '１', '９', '年', '１', '月', '１', '８', '日', '，', '美', '、', '英', '、', '法军', '和', '帝国主义', '策划', '的', '“', '巴黎和会', '”', '开幕', '。']",世界名人传记《李大钊传》.txt
Nh,Ni,"(0, 1)","(3, 4)",李大钊,北京大学,"['李大钊', '不仅', '在', '北京大学', '经常', '联系', '着', '一批', '爱国', '学生', '，', '也', '指导', '着', '校内外', '许多', '报刊', '、', '团体', '的', '活动', '。']",世界名人传记《李大钊传》.txt
Ns,Ns,"(29, 30)","(32, 33)",日本,中国,"['《国民》', '杂志', '创刊号', '于', '１', '９', '１', '９', '年', '１', '月', '１', '日', '出版', '，', '这个', '刊物', '连续', '发表', '了', '很多', '反帝', '反封建', '的', '文章', '，', '突出', '地', '反对', '日本', '帝国主义', '对', '中国', '的', '侵略', '。']",世界名人传记《李大钊传》.txt
Ni,Nh,"(10, 11)","(16, 17)",北京大学,李大钊,"['与', '《国民》', '同时', '创刊', '的', '还有', '《新潮》', '，', ' ', '这是', '北京大学', '学生', '办', '的', '杂志', '，', '李大钊', '担任', '了', '新潮', '社的', '顾问', '，', '他', '不仅', '在', '出版', '方面', '给予', '很多', '帮助', '，', '还', '为', '他们', '撰写', '文章', '，', '同时', '，', '又', '在', '图书馆', '拨', '了', '一间', '房子', '给', '他们', '使用', '。']",世界名人传记《李大钊传》.txt
Ni,BOOK,"(10, 11)","(6, 7)",北京大学,《新潮》,"['与', '《国民》', '同时', '创刊', '的', '还有', '《新潮》', '，', ' ', '这是', '北京大学', '学生', '办', '的', '杂志', '，', '李大钊', '担任', '了', '新潮', '社的', '顾问', '，', '他', '不仅', '在', '出版', '方面', '给予', '很多', '帮助', '，', '还', '为', '他们', '撰写', '文章', '，', '同时', '，', '又', '在', '图书馆', '拨', '了', '一间', '房子', '给', '他们', '使用', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(1, 2)","(6, 7)",《国民》,《新潮》,"['与', '《国民》', '同时', '创刊', '的', '还有', '《新潮》', '，', ' ', '这是', '北京大学', '学生', '办', '的', '杂志', '，', '李大钊', '担任', '了', '新潮', '社的', '顾问', '，', '他', '不仅', '在', '出版', '方面', '给予', '很多', '帮助', '，', '还', '为', '他们', '撰写', '文章', '，', '同时', '，', '又', '在', '图书馆', '拨', '了', '一间', '房子', '给', '他们', '使用', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(0, 1)","(4, 5)",李大钊,《晨报 》,"['李大钊', '还', '联系', '着', '《晨报 》', '副刊', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(4, 5)","(0, 1)",李大钊,《晨报》,"['《晨报》', '的', '前身', '就是', '李大钊', '编辑', '过', '的', '《晨钟报》', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(4, 5)","(8, 9)",李大钊,《晨钟报》,"['《晨报》', '的', '前身', '就是', '李大钊', '编辑', '过', '的', '《晨钟报》', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(10, 11)","(15, 16)",李大钊,《晨 ·29·钟报》,"['在', '中国', '人民', '反帝', '反封建', '的', '高潮', '即将', '到来之际', '，', '李大钊', '利用', '了', '以前', '和', '《晨 ·29·钟报》', '的', '关系', '，', '使', '《晨报》', '第', '７', '版', '(', '副刊', ')', '成为', '一个', '传播', '新文化', '的', '园地', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(15, 16)","(20, 21)",《晨 ·29·钟报》,《晨报》,"['在', '中国', '人民', '反帝', '反封建', '的', '高潮', '即将', '到来之际', '，', '李大钊', '利用', '了', '以前', '和', '《晨 ·29·钟报》', '的', '关系', '，', '使', '《晨报》', '第', '７', '版', '(', '副刊', ')', '成为', '一个', '传播', '新文化', '的', '园地', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(11, 12)","(16, 17)",李大钊,《 晨报》,"['１', '９', '１', '９', '年', '２', '月', '７', '日', '，', '在', '李大钊', '的', '帮助', '下', '，', '《 晨报》', '第', '７', '版', '开设', '了', '“', '自由', '论坛', ' ', '”', '，', '经常', '发表', '论述', '新', '思潮', '及', '社会', '问题', '的', '论文', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(0, 1)","(7, 8)",李大钊,《战后之世界潮流》,"['李大钊', '在', '这', '上面', '先后', '发表', '了', '《战后之世界潮流》', '、', '《青年与农村》', '、', '《现代青年活动的方向》', '、', '《劳动教育问题》', '等', '一系列', '政论', '性', '的', '文章', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(7, 8)","(9, 10)",《战后之世界潮流》,《青年与农村》,"['李大钊', '在', '这', '上面', '先后', '发表', '了', '《战后之世界潮流》', '、', '《青年与农村》', '、', '《现代青年活动的方向》', '、', '《劳动教育问题》', '等', '一系列', '政论', '性', '的', '文章', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(7, 8)","(11, 12)",《战后之世界潮流》,《现代青年活动的方向》,"['李大钊', '在', '这', '上面', '先后', '发表', '了', '《战后之世界潮流》', '、', '《青年与农村》', '、', '《现代青年活动的方向》', '、', '《劳动教育问题》', '等', '一系列', '政论', '性', '的', '文章', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(7, 8)","(13, 14)",《战后之世界潮流》,《劳动教育问题》,"['李大钊', '在', '这', '上面', '先后', '发表', '了', '《战后之世界潮流》', '、', '《青年与农村》', '、', '《现代青年活动的方向》', '、', '《劳动教育问题》', '等', '一系列', '政论', '性', '的', '文章', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(9, 10)","(11, 12)",《青年与农村》,《现代青年活动的方向》,"['李大钊', '在', '这', '上面', '先后', '发表', '了', '《战后之世界潮流》', '、', '《青年与农村》', '、', '《现代青年活动的方向》', '、', '《劳动教育问题》', '等', '一系列', '政论', '性', '的', '文章', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(9, 10)","(13, 14)",《青年与农村》,《劳动教育问题》,"['李大钊', '在', '这', '上面', '先后', '发表', '了', '《战后之世界潮流》', '、', '《青年与农村》', '、', '《现代青年活动的方向》', '、', '《劳动教育问题》', '等', '一系列', '政论', '性', '的', '文章', '。']",世界名人传记《李大钊传》.txt
BOOK,BOOK,"(11, 12)","(13, 14)",《现代青年活动的方向》,《劳动教育问题》,"['李大钊', '在', '这', '上面', '先后', '发表', '了', '《战后之世界潮流》', '、', '《青年与农村》', '、', '《现代青年活动的方向》', '、', '《劳动教育问题》', '等', '一系列', '政论', '性', '的', '文章', '。']",世界名人传记《李大钊传》.txt
Nh,Ns,"(6, 7)","(10, 11)",李大钊,唐山,"['１', '９', '１', '９', '年春', '，', '李大钊', '调查', '了解', '到', '唐山', '煤矿工人', '的', '状况', '，', '工人', '们', '终日', '在', '坑里', '做工', '，', '享受', '不到', '“', '人世间', '的', '空气', '阳光', ' ', '”', '，', '在', '资本家', '和', '包工', '的', '压迫', '下', '，', '过', '着', '牛马不如', '的', '生活', '，', '而', '在', '这样', '近', '９', '０', '０', '０', '工人', '聚合', '的', '地方', '，', '却', '还', '没有', '“', '一个', '工人', '组织', '的', '团体', '”', '。']",世界名人传记《李大钊传》.txt
Nh,BOOK,"(8, 9)","(11, 12)",李大钊,《青年与农村》,"['１', '９', '１', '９', '年', '２', '月', '，', '李大钊', '发表', '了', '《青年与农村》', '一文', '，', '其中', '着重指出', '：', '必须', '在', '农民', '中', '开展', '工作', '。']",世界名人传记《李大钊传》.txt
