Ni,Ns,"(0, 3)","(5, 6)",苏河北路,上海,"['苏', '河北', '路', '是', '旧', '上海', '有名', '的', '棚户区', ',', '弄堂', '窄窄的', ',', '没有', '光', ',', '潮湿', '的', '墙壁', '滑腻', '腻', '的', ',', '仔细', '望去', ',', '上面', '还有', '一些', '绿色', '藓苔', '.', ' ', '这些', '阴暗', '潮湿', '的', '小巷', ',', '就是', '上海', '人常', '说', '的', '弄堂', '.', '“', '弄堂', '”', '是', '上海', '人', '对', '里弄', '的', '俗称', '，', '“', '里弄', '房子', '”', '就是', '弄堂', '建筑', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(0, 1)","(7, 8)",张佑白,如梅,"['张佑白', '坐在', '第一排', '，', '旁边', '是', '柳', '如梅', '、', '郑正秋', '和', '史量', '才', '，', '两个', '月', '的', '辛苦', '终于', '将', '影片', '制作', '完成', '，', '接下来', '就是', '小规模', '的', '试映', '和', '大规模', '的', '宣传', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(7, 8)","(9, 10)",如梅,郑正秋,"['张佑白', '坐在', '第一排', '，', '旁边', '是', '柳', '如梅', '、', '郑正秋', '和', '史量', '才', '，', '两个', '月', '的', '辛苦', '终于', '将', '影片', '制作', '完成', '，', '接下来', '就是', '小规模', '的', '试映', '和', '大规模', '的', '宣传', '。']",叶惊鸿-民国风云.txt
Ns,Ni,"(8, 9)","(15, 18)",上海,幻仙电影公司,"['今天', '的', '试映', '，', '到场', '的', '都', '是', '上海', '文化界', '的', '一些', '文人', '，', '像', '幻仙', '电影', '公司', '的', '张石川', '、', '中影', '的', '朱庆澜', '，', '电影', '评论家', '顾', '杰夫', '、', '徐立', '负', '，', '还有', '一些', '影戏院', '的', '老板', '，', '报刊', '的', '记者', '，', '借助', '史量', '才', '和', '郑正秋', '的', '人脉', '，', '今天', '来', '了', '有', '三十多', '人', '，', '把', '这间', '放映室', '做', '的', '满满的', '。']",叶惊鸿-民国风云.txt
Ni,Nh,"(15, 18)","(19, 20)",幻仙电影公司,张石川,"['今天', '的', '试映', '，', '到场', '的', '都', '是', '上海', '文化界', '的', '一些', '文人', '，', '像', '幻仙', '电影', '公司', '的', '张石川', '、', '中影', '的', '朱庆澜', '，', '电影', '评论家', '顾', '杰夫', '、', '徐立', '负', '，', '还有', '一些', '影戏院', '的', '老板', '，', '报刊', '的', '记者', '，', '借助', '史量', '才', '和', '郑正秋', '的', '人脉', '，', '今天', '来', '了', '有', '三十多', '人', '，', '把', '这间', '放映室', '做', '的', '满满的', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(28, 29)","(30, 31)",杰夫,徐立,"['今天', '的', '试映', '，', '到场', '的', '都', '是', '上海', '文化界', '的', '一些', '文人', '，', '像', '幻仙', '电影', '公司', '的', '张石川', '、', '中影', '的', '朱庆澜', '，', '电影', '评论家', '顾', '杰夫', '、', '徐立', '负', '，', '还有', '一些', '影戏院', '的', '老板', '，', '报刊', '的', '记者', '，', '借助', '史量', '才', '和', '郑正秋', '的', '人脉', '，', '今天', '来', '了', '有', '三十多', '人', '，', '把', '这间', '放映室', '做', '的', '满满的', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(25, 26)","(31, 32)",如梅,柳如梅,"['旁边', '的', '柳', '如梅', '更是', '不济', '，', '呼吸', '都', '急促', '了', '起来', '，', '张佑白', '微笑', '着', '看', '了', '她', '一下', '，', '紧紧', '握住', '了', '柳', '如梅', '已经', '出汗', '的', '小手', '，', '柳如梅', '的', '脸', '稍微', '红', '了', '一下', '，', '呼吸', '逐渐', '平稳', '了', '起来', '，', '抬起', '头', '，', '又', '把', '目光', '注视', '到', '电影', '上来', '。']",叶惊鸿-民国风云.txt
Ns,Nh,"(8, 9)","(11, 12)",南洋,张佑白,"['让', '我们', '欢迎', '今晚', '的', '英雄', '，', '从', '南洋', '归来', '的', '张佑白', '先生', '！', '”']",叶惊鸿-民国风云.txt
Ns,Nh,"(11, 12)","(15, 16)",上海,张佑白,"['我', '从没', '看到', '过', '如此', '精彩', '的', '电影', '，', '我', '为', '上海', '的', '电影界', '有', '张佑白', '先生', '这样', '人才', '而', '骄傲', '。']",叶惊鸿-民国风云.txt
Ns,BOOK,"(11, 12)","(15, 16)",中国,《红磨坊》,"['这是', '第二天', '《申报》', '的', '头条', '文章', '，', '“', '从来', '没有', '一部', '中国', '电影', '，', '像', '《红磨坊》', '一样', '拍', '的', '如此', '多彩', '绚烂', '。']",叶惊鸿-民国风云.txt
BOOK,BOOK,"(12, 13)","(14, 15)",《难夫难妻》,《新茶花》,"['第一部', '长篇', '故事片', '，', '虽然', '几年', '前', '，', '就', '已经', '有', '了', '《难夫难妻》', '、', '《新茶花》', '、', '《活无常》', '、', '《五福临门》', '、', '《一夜不安》', '等', '近', '20', '部短', '故事片', '，', '但', '没有', '一部', '像', '《红磨坊》', '一样', '影响', '深远', '，', '这部', '片子', '打破', '了', '以往', '的', '片长', '记录', '，', '片长', '达到', '八', '十分钟', '，', '是', '一部', '真正', '的', '情节', '完整', '的', '故事片', '；']",叶惊鸿-民国风云.txt
BOOK,BOOK,"(12, 13)","(16, 17)",《难夫难妻》,《活无常》,"['第一部', '长篇', '故事片', '，', '虽然', '几年', '前', '，', '就', '已经', '有', '了', '《难夫难妻》', '、', '《新茶花》', '、', '《活无常》', '、', '《五福临门》', '、', '《一夜不安》', '等', '近', '20', '部短', '故事片', '，', '但', '没有', '一部', '像', '《红磨坊》', '一样', '影响', '深远', '，', '这部', '片子', '打破', '了', '以往', '的', '片长', '记录', '，', '片长', '达到', '八', '十分钟', '，', '是', '一部', '真正', '的', '情节', '完整', '的', '故事片', '；']",叶惊鸿-民国风云.txt
BOOK,BOOK,"(12, 13)","(18, 19)",《难夫难妻》,《五福临门》,"['第一部', '长篇', '故事片', '，', '虽然', '几年', '前', '，', '就', '已经', '有', '了', '《难夫难妻》', '、', '《新茶花》', '、', '《活无常》', '、', '《五福临门》', '、', '《一夜不安》', '等', '近', '20', '部短', '故事片', '，', '但', '没有', '一部', '像', '《红磨坊》', '一样', '影响', '深远', '，', '这部', '片子', '打破', '了', '以往', '的', '片长', '记录', '，', '片长', '达到', '八', '十分钟', '，', '是', '一部', '真正', '的', '情节', '完整', '的', '故事片', '；']",叶惊鸿-民国风云.txt
BOOK,BOOK,"(14, 15)","(16, 17)",《新茶花》,《活无常》,"['第一部', '长篇', '故事片', '，', '虽然', '几年', '前', '，', '就', '已经', '有', '了', '《难夫难妻》', '、', '《新茶花》', '、', '《活无常》', '、', '《五福临门》', '、', '《一夜不安》', '等', '近', '20', '部短', '故事片', '，', '但', '没有', '一部', '像', '《红磨坊》', '一样', '影响', '深远', '，', '这部', '片子', '打破', '了', '以往', '的', '片长', '记录', '，', '片长', '达到', '八', '十分钟', '，', '是', '一部', '真正', '的', '情节', '完整', '的', '故事片', '；']",叶惊鸿-民国风云.txt
BOOK,BOOK,"(14, 15)","(18, 19)",《新茶花》,《五福临门》,"['第一部', '长篇', '故事片', '，', '虽然', '几年', '前', '，', '就', '已经', '有', '了', '《难夫难妻》', '、', '《新茶花》', '、', '《活无常》', '、', '《五福临门》', '、', '《一夜不安》', '等', '近', '20', '部短', '故事片', '，', '但', '没有', '一部', '像', '《红磨坊》', '一样', '影响', '深远', '，', '这部', '片子', '打破', '了', '以往', '的', '片长', '记录', '，', '片长', '达到', '八', '十分钟', '，', '是', '一部', '真正', '的', '情节', '完整', '的', '故事片', '；']",叶惊鸿-民国风云.txt
BOOK,BOOK,"(14, 15)","(20, 21)",《新茶花》,《一夜不安》,"['第一部', '长篇', '故事片', '，', '虽然', '几年', '前', '，', '就', '已经', '有', '了', '《难夫难妻》', '、', '《新茶花》', '、', '《活无常》', '、', '《五福临门》', '、', '《一夜不安》', '等', '近', '20', '部短', '故事片', '，', '但', '没有', '一部', '像', '《红磨坊》', '一样', '影响', '深远', '，', '这部', '片子', '打破', '了', '以往', '的', '片长', '记录', '，', '片长', '达到', '八', '十分钟', '，', '是', '一部', '真正', '的', '情节', '完整', '的', '故事片', '；']",叶惊鸿-民国风云.txt
BOOK,BOOK,"(16, 17)","(18, 19)",《活无常》,《五福临门》,"['第一部', '长篇', '故事片', '，', '虽然', '几年', '前', '，', '就', '已经', '有', '了', '《难夫难妻》', '、', '《新茶花》', '、', '《活无常》', '、', '《五福临门》', '、', '《一夜不安》', '等', '近', '20', '部短', '故事片', '，', '但', '没有', '一部', '像', '《红磨坊》', '一样', '影响', '深远', '，', '这部', '片子', '打破', '了', '以往', '的', '片长', '记录', '，', '片长', '达到', '八', '十分钟', '，', '是', '一部', '真正', '的', '情节', '完整', '的', '故事片', '；']",叶惊鸿-民国风云.txt
BOOK,BOOK,"(16, 17)","(20, 21)",《活无常》,《一夜不安》,"['第一部', '长篇', '故事片', '，', '虽然', '几年', '前', '，', '就', '已经', '有', '了', '《难夫难妻》', '、', '《新茶花》', '、', '《活无常》', '、', '《五福临门》', '、', '《一夜不安》', '等', '近', '20', '部短', '故事片', '，', '但', '没有', '一部', '像', '《红磨坊》', '一样', '影响', '深远', '，', '这部', '片子', '打破', '了', '以往', '的', '片长', '记录', '，', '片长', '达到', '八', '十分钟', '，', '是', '一部', '真正', '的', '情节', '完整', '的', '故事片', '；']",叶惊鸿-民国风云.txt
BOOK,BOOK,"(18, 19)","(20, 21)",《五福临门》,《一夜不安》,"['第一部', '长篇', '故事片', '，', '虽然', '几年', '前', '，', '就', '已经', '有', '了', '《难夫难妻》', '、', '《新茶花》', '、', '《活无常》', '、', '《五福临门》', '、', '《一夜不安》', '等', '近', '20', '部短', '故事片', '，', '但', '没有', '一部', '像', '《红磨坊》', '一样', '影响', '深远', '，', '这部', '片子', '打破', '了', '以往', '的', '片长', '记录', '，', '片长', '达到', '八', '十分钟', '，', '是', '一部', '真正', '的', '情节', '完整', '的', '故事片', '；']",叶惊鸿-民国风云.txt
Ns,Ns,"(4, 5)","(6, 7)",上海,北平,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(4, 5)","(8, 9)",上海,武汉,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(4, 5)","(10, 11)",上海,广州,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,BOOK,"(4, 5)","(3, 4)",上海,《红磨坊》,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(6, 7)","(8, 9)",北平,武汉,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(6, 7)","(10, 11)",北平,广州,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(6, 7)","(12, 13)",北平,天津,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,BOOK,"(6, 7)","(3, 4)",北平,《红磨坊》,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(8, 9)","(10, 11)",武汉,广州,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(8, 9)","(12, 13)",武汉,天津,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(8, 9)","(14, 15)",武汉,西安,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,BOOK,"(8, 9)","(3, 4)",武汉,《红磨坊》,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(10, 11)","(12, 13)",广州,天津,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(10, 11)","(14, 15)",广州,西安,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(10, 11)","(16, 17)",广州,成都,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,BOOK,"(10, 11)","(3, 4)",广州,《红磨坊》,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(12, 13)","(14, 15)",天津,西安,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(12, 13)","(16, 17)",天津,成都,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(14, 15)","(16, 17)",西安,成都,"['四月', '二十八日', '，', '《红磨坊》', '上海', '、', '北平', '、', '武汉', '、', '广州', '、', '天津', '、', '西安', '、', '成都', '，', '七地', '首映', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(8, 9)","(14, 15)",叶飞鹏,张佑白,"['柳家', '姐妹', '自然', '也', '搬', '了', '过来', '，', '叶飞鹏', '说', '什么', '也', '过来', '，', '张佑白', '暂时', '也', '没什么', '办法', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(22, 23)","(24, 25)",北平,天津,"['上海滩', '的', '一百多家', '影戏院', '天天', '爆满', '，', '仅', '沪', '上', '一地', '，', '月度', '票房', '就', '已经', '突破', '了', '十四万', '，', '再', '加上', '北平', '、', '天津', '、', '广州', '、', '武汉', '等', '地', '，', '全国', '票房', '已经', '突破', '了', '六十万', '，', '按照', '四六分', '成', '的', '比列', '，', '凤凰', '电影', '公司', '从中', '可以', '静得', '二十四', '万元', '，', '出去', '两万元', '的', '前期', '拍摄', '成本', '，', '净利润', '达到', '二十二万', '，', '而且', '这', '还', '不', '包括', '海外', '的', '票房', '收入', '，', '张佑白', '在', '电影', '放映', '之初', '，', '就', '已经', '派', '人', '联系', '了', '海外', '各国', '电影', '商人', '，', '最终', '在', '东南亚', '和', '美国', '放映', '成功', '，', '按照', '二八', '分成', '协议', '，', '其', '利润', '也', '不会', '低于', '十万元', '，', '也就是说', '只', '凭', '此', '一部', '电影', '，', '凤凰', '电影', '公司', '就', '已经', '盈利', '三十万', '之', '巨', '，', '凭借', '百分之四十', '的', '股本', '，', '张佑白', '现在', '身价', '已经', '达到', '十二万', '之', '巨', '，', '也', '算是', '一小', '富翁', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(22, 23)","(26, 27)",北平,广州,"['上海滩', '的', '一百多家', '影戏院', '天天', '爆满', '，', '仅', '沪', '上', '一地', '，', '月度', '票房', '就', '已经', '突破', '了', '十四万', '，', '再', '加上', '北平', '、', '天津', '、', '广州', '、', '武汉', '等', '地', '，', '全国', '票房', '已经', '突破', '了', '六十万', '，', '按照', '四六分', '成', '的', '比列', '，', '凤凰', '电影', '公司', '从中', '可以', '静得', '二十四', '万元', '，', '出去', '两万元', '的', '前期', '拍摄', '成本', '，', '净利润', '达到', '二十二万', '，', '而且', '这', '还', '不', '包括', '海外', '的', '票房', '收入', '，', '张佑白', '在', '电影', '放映', '之初', '，', '就', '已经', '派', '人', '联系', '了', '海外', '各国', '电影', '商人', '，', '最终', '在', '东南亚', '和', '美国', '放映', '成功', '，', '按照', '二八', '分成', '协议', '，', '其', '利润', '也', '不会', '低于', '十万元', '，', '也就是说', '只', '凭', '此', '一部', '电影', '，', '凤凰', '电影', '公司', '就', '已经', '盈利', '三十万', '之', '巨', '，', '凭借', '百分之四十', '的', '股本', '，', '张佑白', '现在', '身价', '已经', '达到', '十二万', '之', '巨', '，', '也', '算是', '一小', '富翁', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(22, 23)","(28, 29)",北平,武汉,"['上海滩', '的', '一百多家', '影戏院', '天天', '爆满', '，', '仅', '沪', '上', '一地', '，', '月度', '票房', '就', '已经', '突破', '了', '十四万', '，', '再', '加上', '北平', '、', '天津', '、', '广州', '、', '武汉', '等', '地', '，', '全国', '票房', '已经', '突破', '了', '六十万', '，', '按照', '四六分', '成', '的', '比列', '，', '凤凰', '电影', '公司', '从中', '可以', '静得', '二十四', '万元', '，', '出去', '两万元', '的', '前期', '拍摄', '成本', '，', '净利润', '达到', '二十二万', '，', '而且', '这', '还', '不', '包括', '海外', '的', '票房', '收入', '，', '张佑白', '在', '电影', '放映', '之初', '，', '就', '已经', '派', '人', '联系', '了', '海外', '各国', '电影', '商人', '，', '最终', '在', '东南亚', '和', '美国', '放映', '成功', '，', '按照', '二八', '分成', '协议', '，', '其', '利润', '也', '不会', '低于', '十万元', '，', '也就是说', '只', '凭', '此', '一部', '电影', '，', '凤凰', '电影', '公司', '就', '已经', '盈利', '三十万', '之', '巨', '，', '凭借', '百分之四十', '的', '股本', '，', '张佑白', '现在', '身价', '已经', '达到', '十二万', '之', '巨', '，', '也', '算是', '一小', '富翁', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(24, 25)","(26, 27)",天津,广州,"['上海滩', '的', '一百多家', '影戏院', '天天', '爆满', '，', '仅', '沪', '上', '一地', '，', '月度', '票房', '就', '已经', '突破', '了', '十四万', '，', '再', '加上', '北平', '、', '天津', '、', '广州', '、', '武汉', '等', '地', '，', '全国', '票房', '已经', '突破', '了', '六十万', '，', '按照', '四六分', '成', '的', '比列', '，', '凤凰', '电影', '公司', '从中', '可以', '静得', '二十四', '万元', '，', '出去', '两万元', '的', '前期', '拍摄', '成本', '，', '净利润', '达到', '二十二万', '，', '而且', '这', '还', '不', '包括', '海外', '的', '票房', '收入', '，', '张佑白', '在', '电影', '放映', '之初', '，', '就', '已经', '派', '人', '联系', '了', '海外', '各国', '电影', '商人', '，', '最终', '在', '东南亚', '和', '美国', '放映', '成功', '，', '按照', '二八', '分成', '协议', '，', '其', '利润', '也', '不会', '低于', '十万元', '，', '也就是说', '只', '凭', '此', '一部', '电影', '，', '凤凰', '电影', '公司', '就', '已经', '盈利', '三十万', '之', '巨', '，', '凭借', '百分之四十', '的', '股本', '，', '张佑白', '现在', '身价', '已经', '达到', '十二万', '之', '巨', '，', '也', '算是', '一小', '富翁', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(24, 25)","(28, 29)",天津,武汉,"['上海滩', '的', '一百多家', '影戏院', '天天', '爆满', '，', '仅', '沪', '上', '一地', '，', '月度', '票房', '就', '已经', '突破', '了', '十四万', '，', '再', '加上', '北平', '、', '天津', '、', '广州', '、', '武汉', '等', '地', '，', '全国', '票房', '已经', '突破', '了', '六十万', '，', '按照', '四六分', '成', '的', '比列', '，', '凤凰', '电影', '公司', '从中', '可以', '静得', '二十四', '万元', '，', '出去', '两万元', '的', '前期', '拍摄', '成本', '，', '净利润', '达到', '二十二万', '，', '而且', '这', '还', '不', '包括', '海外', '的', '票房', '收入', '，', '张佑白', '在', '电影', '放映', '之初', '，', '就', '已经', '派', '人', '联系', '了', '海外', '各国', '电影', '商人', '，', '最终', '在', '东南亚', '和', '美国', '放映', '成功', '，', '按照', '二八', '分成', '协议', '，', '其', '利润', '也', '不会', '低于', '十万元', '，', '也就是说', '只', '凭', '此', '一部', '电影', '，', '凤凰', '电影', '公司', '就', '已经', '盈利', '三十万', '之', '巨', '，', '凭借', '百分之四十', '的', '股本', '，', '张佑白', '现在', '身价', '已经', '达到', '十二万', '之', '巨', '，', '也', '算是', '一小', '富翁', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(26, 27)","(28, 29)",广州,武汉,"['上海滩', '的', '一百多家', '影戏院', '天天', '爆满', '，', '仅', '沪', '上', '一地', '，', '月度', '票房', '就', '已经', '突破', '了', '十四万', '，', '再', '加上', '北平', '、', '天津', '、', '广州', '、', '武汉', '等', '地', '，', '全国', '票房', '已经', '突破', '了', '六十万', '，', '按照', '四六分', '成', '的', '比列', '，', '凤凰', '电影', '公司', '从中', '可以', '静得', '二十四', '万元', '，', '出去', '两万元', '的', '前期', '拍摄', '成本', '，', '净利润', '达到', '二十二万', '，', '而且', '这', '还', '不', '包括', '海外', '的', '票房', '收入', '，', '张佑白', '在', '电影', '放映', '之初', '，', '就', '已经', '派', '人', '联系', '了', '海外', '各国', '电影', '商人', '，', '最终', '在', '东南亚', '和', '美国', '放映', '成功', '，', '按照', '二八', '分成', '协议', '，', '其', '利润', '也', '不会', '低于', '十万元', '，', '也就是说', '只', '凭', '此', '一部', '电影', '，', '凤凰', '电影', '公司', '就', '已经', '盈利', '三十万', '之', '巨', '，', '凭借', '百分之四十', '的', '股本', '，', '张佑白', '现在', '身价', '已经', '达到', '十二万', '之', '巨', '，', '也', '算是', '一小', '富翁', '。']",叶惊鸿-民国风云.txt
Ns,Ns,"(94, 95)","(96, 97)",东南亚,美国,"['上海滩', '的', '一百多家', '影戏院', '天天', '爆满', '，', '仅', '沪', '上', '一地', '，', '月度', '票房', '就', '已经', '突破', '了', '十四万', '，', '再', '加上', '北平', '、', '天津', '、', '广州', '、', '武汉', '等', '地', '，', '全国', '票房', '已经', '突破', '了', '六十万', '，', '按照', '四六分', '成', '的', '比列', '，', '凤凰', '电影', '公司', '从中', '可以', '静得', '二十四', '万元', '，', '出去', '两万元', '的', '前期', '拍摄', '成本', '，', '净利润', '达到', '二十二万', '，', '而且', '这', '还', '不', '包括', '海外', '的', '票房', '收入', '，', '张佑白', '在', '电影', '放映', '之初', '，', '就', '已经', '派', '人', '联系', '了', '海外', '各国', '电影', '商人', '，', '最终', '在', '东南亚', '和', '美国', '放映', '成功', '，', '按照', '二八', '分成', '协议', '，', '其', '利润', '也', '不会', '低于', '十万元', '，', '也就是说', '只', '凭', '此', '一部', '电影', '，', '凤凰', '电影', '公司', '就', '已经', '盈利', '三十万', '之', '巨', '，', '凭借', '百分之四十', '的', '股本', '，', '张佑白', '现在', '身价', '已经', '达到', '十二万', '之', '巨', '，', '也', '算是', '一小', '富翁', '。']",叶惊鸿-民国风云.txt
Nh,Ns,"(3, 4)","(6, 7)",如梅,上海滩,"['现在', '的', '柳', '如梅', '已经', '是', '上海滩', '的', '知名', '红星', '，', '但', '张佑白', '并', '不想', '柳如梅', '过于', '抛投', '露面', '，', '因此', '公司', '没事', '的', '时候', '，', '到', '常待', '在', '家中', '陪', '张佑白', '一起', '读书', '习字', '，', '倒', '也', '怡然自得', '。']",叶惊鸿-民国风云.txt
Ns,Nh,"(6, 7)","(12, 13)",上海滩,张佑白,"['现在', '的', '柳', '如梅', '已经', '是', '上海滩', '的', '知名', '红星', '，', '但', '张佑白', '并', '不想', '柳如梅', '过于', '抛投', '露面', '，', '因此', '公司', '没事', '的', '时候', '，', '到', '常待', '在', '家中', '陪', '张佑白', '一起', '读书', '习字', '，', '倒', '也', '怡然自得', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(1, 2)","(4, 5)",柳如霖,张佑白,"['妹妹', '柳如霖', '则', '被', '张佑白', '送到', '圣约翰', '工学', '读书', '，', '越发', '有', '了', '新', '女性', '的', '气息', '，', '叶飞鹏', '则', '在', '公司', '里', '帮忙', '处理', '日常', '事物', '，', '张佑白', '也', '对', '他', '悉心', '指导', '，', '过', '了', '一段时间', '，', '随着', '叶飞鹏', '的', '上', '手', '，', '张佑白', '也', '越发', '轻松', '了', '起来', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(40, 41)","(45, 46)",叶飞鹏,张佑白,"['妹妹', '柳如霖', '则', '被', '张佑白', '送到', '圣约翰', '工学', '读书', '，', '越发', '有', '了', '新', '女性', '的', '气息', '，', '叶飞鹏', '则', '在', '公司', '里', '帮忙', '处理', '日常', '事物', '，', '张佑白', '也', '对', '他', '悉心', '指导', '，', '过', '了', '一段时间', '，', '随着', '叶飞鹏', '的', '上', '手', '，', '张佑白', '也', '越发', '轻松', '了', '起来', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(4, 5)","(9, 10)",张佑白,柳氏,"['没事', '的', '时候', '，', '张佑白', '也', '经常', '带', '着', '柳氏', '姐妹', '在', '城内', '转转', '，', '美女', '相伴', '，', '流连忘返', '，', '好', '不自在', '。']",叶惊鸿-民国风云.txt
Ns,Nh,"(3, 4)","(9, 10)",张佑白,柳如梅,"['望', '着', '风中', '张佑白', '那', '挺拔', '的', '身姿', '，', '柳如梅', '紧闭', '了', '樱唇', '，', '一幕幕', '往事', '在', '心头', '浮现', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(8, 9)","(10, 11)",柳如梅,柳如霖,"['张佑白', '收回', '远眺', '的', '目光', '，', '信步', '走到', '柳如梅', '、', '柳如霖', '的', '身边', '，', '指着', '远处', '的', '密林', '说道', '：', '“', '每当', '我', '看到', '着', '茂密', '的', '森林', '，', '我', '的', '心灵', '都', '会', '受到', '一次', '震撼', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(6, 7)","(8, 9)",柳如梅,柳如霖,"['在', '优美', '的', '歌声', '中', '，', '柳如梅', '、', '柳如霖', '的', '忧愁', '逐渐', '散', '去', '，', '久违', '的', '笑容', '有', '浮现', '在', '脸庞', '，', '更显', '充满', '朝气', '的', '美', '。']",叶惊鸿-民国风云.txt
Nh,Ns,"(0, 1)","(2, 3)",张佑白,溪边,"['张佑白', '在', '溪边', '架起', '了', '火堆', '，', '架上', '野味', '，', '三人', '在', '说笑声', '中', '，', '吃', '起', '烧烤', '起来', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(2, 3)","(4, 5)",如梅,柳如霖,"['而', '柳', '如梅', '、', '柳如霖', '如果', '不', '赶快', '把', '衣服', '晒干', '，', '可能', '会', '感冒', '。']",叶惊鸿-民国风云.txt
Nh,Nh,"(1, 2)","(3, 4)",张佑白,柳如梅,"['于是', '张佑白', '冲着', '柳如梅', '、', '柳如霖', '说道', '：', '“', '你们', '赶快', '把', '衣服', '脱掉', '晒干', '，', '不然', '一会', '非', '的', '重感冒', '不可', '。', '”']",叶惊鸿-民国风云.txt
