Nh,BOOK,"(0, 1)","(1, 2)",﻿,《袁世凯传》,"['\ufeff', '《袁世凯传》']",袁世凯传.txt
Ns,Nh,"(0, 1)","(4, 5)",中国,王畿,"['中国', '古代', '有', '「', '王畿', '千里', '」', '、', '「', '带甲', '百万', '」', '，', '今日', '联合国', '只有', '商地', '十余', '英亩', '，', '警卫', '数十', '人', '而已', '。']",袁世凯传.txt
Nh,Ns,"(10, 11)","(12, 13)",秦始皇,中国,"['中国', '古代', '这种', '国际', '关系', '的', '组织', '形式', '，', '在', '秦始皇', '统一', '中国', '（', '公元前', '二', '二', '一年', '）', '，', '废', '封建', '、', '立', '郡县', '之后', '，', '在', '中国', '本土', '，', '就', '名存实亡', '了', '。']",袁世凯传.txt
Ni,Ns,"(31, 32)","(34, 35)",联合国,波斯尼亚,"['而且', '有时', '是', '为', '维持', '「', '区域', '和平', '」', '（', 'regional', ' ', 'peace', '）', '所', '发动', '的', '「', '保安', '战争', '」', '（', 'Peace', '－', 'keeping', ' ', 'wars', '）', '，', '如今', '日', '联合国', '之', '在', '波斯尼亚', '，', '及', '非拉等', '地', '所', '发动者', '，', '均', '颇', '有', '其', '苦心', '也', '。']",袁世凯传.txt
Ns,Nh,"(2, 3)","(8, 9)",越南,嘉庆帝,"['所以', '近年', '越南', '侵', '寮', '、', '侵柬', '，', '嘉庆帝', '如', '仍', '在', '北京', '，', '当有明', '诏', '制止', '之', '也', '。']",袁世凯传.txt
Nh,Ns,"(8, 9)","(12, 13)",嘉庆帝,北京,"['所以', '近年', '越南', '侵', '寮', '、', '侵柬', '，', '嘉庆帝', '如', '仍', '在', '北京', '，', '当有明', '诏', '制止', '之', '也', '。']",袁世凯传.txt
Ns,Ns,"(17, 18)","(18, 19)",中,韩,"['袁世凯', '这个', '不世', '「', '奇才', '」', '，', '这个', '「', '治世', '之能', '臣', '」', '，', '便是', '在', '这', '中', '韩', '「', '宗藩', '关系', '」', '转型', '末期', '，', '不顾一切', '，', '死命', '「', '打', '拚', '」', '的', '一位', '可泣可歌', '的', '民族英雄', '；']",袁世凯传.txt
Ns,Nh,"(17, 18)","(20, 21)",中,宗藩,"['袁世凯', '这个', '不世', '「', '奇才', '」', '，', '这个', '「', '治世', '之能', '臣', '」', '，', '便是', '在', '这', '中', '韩', '「', '宗藩', '关系', '」', '转型', '末期', '，', '不顾一切', '，', '死命', '「', '打', '拚', '」', '的', '一位', '可泣可歌', '的', '民族英雄', '；']",袁世凯传.txt
Ns,Nh,"(18, 19)","(20, 21)",韩,宗藩,"['袁世凯', '这个', '不世', '「', '奇才', '」', '，', '这个', '「', '治世', '之能', '臣', '」', '，', '便是', '在', '这', '中', '韩', '「', '宗藩', '关系', '」', '转型', '末期', '，', '不顾一切', '，', '死命', '「', '打', '拚', '」', '的', '一位', '可泣可歌', '的', '民族英雄', '；']",袁世凯传.txt
Nh,Ns,"(6, 7)","(8, 9)",袁世凯,朝鲜,"['明乎', '此', '，', '我们', '对', '当年', '袁世凯', '在', '朝鲜', '，', '打', '拚些', '什么', '？']",袁世凯传.txt
Ns,Ns,"(1, 2)","(8, 9)",朝鲜,中国,"['须知', '朝鲜', '当年', '的', '一切', '，', '正', '和', '中国', '国内', '一样', '，', '政治', '社会', '皆', '在', '青黄不接', '的', '「', '转型', '」', '期中', '。']",袁世凯传.txt
Nh,Nh,"(6, 7)","(8, 9)",齐桓,晋文,"['遥想', '当年', '势能', '九合', '诸侯', '的', '齐桓', '、', '晋文', '（', '现代', '的', '罗', '、', '邱', '、', '史', '）', '，', '不但', '不', '以', '「', '大周', '属国', '」', '为耻', '；']",袁世凯传.txt
Nh,Nh,"(6, 7)","(12, 13)",齐桓,罗,"['遥想', '当年', '势能', '九合', '诸侯', '的', '齐桓', '、', '晋文', '（', '现代', '的', '罗', '、', '邱', '、', '史', '）', '，', '不但', '不', '以', '「', '大周', '属国', '」', '为耻', '；']",袁世凯传.txt
Nh,Nh,"(8, 9)","(12, 13)",晋文,罗,"['遥想', '当年', '势能', '九合', '诸侯', '的', '齐桓', '、', '晋文', '（', '现代', '的', '罗', '、', '邱', '、', '史', '）', '，', '不但', '不', '以', '「', '大周', '属国', '」', '为耻', '；']",袁世凯传.txt
Nh,Nh,"(8, 9)","(14, 15)",晋文,邱,"['遥想', '当年', '势能', '九合', '诸侯', '的', '齐桓', '、', '晋文', '（', '现代', '的', '罗', '、', '邱', '、', '史', '）', '，', '不但', '不', '以', '「', '大周', '属国', '」', '为耻', '；']",袁世凯传.txt
Nh,Nh,"(12, 13)","(14, 15)",罗,邱,"['遥想', '当年', '势能', '九合', '诸侯', '的', '齐桓', '、', '晋文', '（', '现代', '的', '罗', '、', '邱', '、', '史', '）', '，', '不但', '不', '以', '「', '大周', '属国', '」', '为耻', '；']",袁世凯传.txt
Nh,Nh,"(12, 13)","(16, 17)",罗,史,"['遥想', '当年', '势能', '九合', '诸侯', '的', '齐桓', '、', '晋文', '（', '现代', '的', '罗', '、', '邱', '、', '史', '）', '，', '不但', '不', '以', '「', '大周', '属国', '」', '为耻', '；']",袁世凯传.txt
Nh,Nh,"(14, 15)","(16, 17)",邱,史,"['遥想', '当年', '势能', '九合', '诸侯', '的', '齐桓', '、', '晋文', '（', '现代', '的', '罗', '、', '邱', '、', '史', '）', '，', '不但', '不', '以', '「', '大周', '属国', '」', '为耻', '；']",袁世凯传.txt
Ns,Nh,"(0, 1)","(2, 3)",韩,王,"['韩', '「', '王', '」', '自称为', '「', '天子', '」', '属国', '，', '已', '逾', '两千年', '。']",袁世凯传.txt
Nh,Ns,"(0, 1)","(6, 7)",大明,韩,"['大明', '亡国', '时', '，', '许多', '三', '韩', '士子', '，', '也', '搞', '「', '反清复明', '」', '。']",袁世凯传.txt
Nh,Ns,"(2, 3)","(5, 6)",爱新觉罗,中国,"['认为', '满虏', '爱新觉罗', '，', '入主', '中国', '，', '其', '「', '德', '」', '不足', '云云', '。']",袁世凯传.txt
Nh,Nh,"(17, 18)","(19, 20)",蒋总统,毛主席,"['」', '这', '虽', '是', '个', '通天', '大', '牛皮', '，', '但是', '吹牛皮', '的', '政客', '（', '包括', '我们', '的', '蒋总统', '、', '毛主席', '）', '，', '至少', '还', '「', '要脸', '」', '。']",袁世凯传.txt
Nh,Nh,"(25, 26)","(28, 29)",曹孟德,威尔逊,"['「', '马基维利', '主义', '」', '一', '出笼', '，', '有', '能力', '的', '西方', '的', '政客', '，', '都', '变成', '「', '宁', '我', '负人', '，', '毋人负', '我', '」', '的', '曹孟德', '了', '（', '威尔逊', '博士', '可能', '是', '少数', '的', '例外', '）', '。']",袁世凯传.txt
Nh,Nh,"(2, 3)","(4, 5)",毛泽东,尼克松,"['—', '—', '毛泽东', '很欣实', '尼克松', '。']",袁世凯传.txt
Nh,Ns,"(2, 3)","(4, 5)",尼克松,美国,"['就是', '因为', '尼克松', '「', '美国', '利益', '」', '不离口', '，', '反倒', '是', '一个', '坦白', '的', '真', '小人', '。']",袁世凯传.txt
Nh,Nh,"(3, 4)","(10, 11)",毛公,马基维利,"['—', '—', '其实', '毛公', '有所不知', '，', '自马氏', '哲学', '（', '包括', '马基维利', '和', '马克斯', '）', '风行', '之后', '，', '伦理学', '中', '的', '义利', '之辨', '，', '已经', '换', '了', '位置', '。']",袁世凯传.txt
Nh,Nh,"(10, 11)","(12, 13)",马基维利,马克斯,"['—', '—', '其实', '毛公', '有所不知', '，', '自马氏', '哲学', '（', '包括', '马基维利', '和', '马克斯', '）', '风行', '之后', '，', '伦理学', '中', '的', '义利', '之辨', '，', '已经', '换', '了', '位置', '。']",袁世凯传.txt
Ns,Ns,"(18, 19)","(19, 20)",中,韩,"['接着', '便', '大量', '扶植', '金玉均', '等', '亲日派', '，', '得机', '发动', '政变', '，', '组织', '亲', '日', '政府', '，', '割断', '中', '韩', '之间', '的', '宗藩', '关系', '。']",袁世凯传.txt
Ns,Ns,"(2, 3)","(7, 8)",法国,法国,"['最后', '勾结', '法国', '，', '各取所需', '—', '—', '法国', '占领', '安南', '；']",袁世凯传.txt
Ns,Nh,"(2, 3)","(9, 10)",法国,安南,"['最后', '勾结', '法国', '，', '各取所需', '—', '—', '法国', '占领', '安南', '；']",袁世凯传.txt
Ns,Nh,"(7, 8)","(9, 10)",法国,安南,"['最后', '勾结', '法国', '，', '各取所需', '—', '—', '法国', '占领', '安南', '；']",袁世凯传.txt
Ns,Ns,"(0, 1)","(2, 3)",日本,朝鲜,"['日本', '占领', '朝鲜', '。']",袁世凯传.txt
Ns,Ns,"(0, 1)","(3, 4)",日本,法国,"['日本', '之', '勾结', '法国', '亦', '为', '李鸿章', '所阻', '。']",袁世凯传.txt
Ns,Nh,"(0, 1)","(6, 7)",日本,李鸿章,"['日本', '之', '勾结', '法国', '亦', '为', '李鸿章', '所阻', '。']",袁世凯传.txt
Ns,Nh,"(3, 4)","(6, 7)",法国,李鸿章,"['日本', '之', '勾结', '法国', '亦', '为', '李鸿章', '所阻', '。']",袁世凯传.txt
Ns,Ns,"(25, 26)","(29, 30)",英国,日本,"['李', '虽然', '在', '「', '中法战争', '」', '（', '一八', '八三', '—', '一八', '八五', '）', '中', '，', '丢', '了', '安南', '，', '他', '却', '能', '以夷制夷', '，', '利用', '英国', '，', '缓冲', '了', '日本', '。']",袁世凯传.txt
Ns,Nh,"(2, 3)","(9, 10)",朝鲜,袁氏,"['但', '在', '朝鲜', '现场', '，', '却', '不遗余力', '的', '支持', '袁氏', '，', '把', '日本', '势力', '赶', '出', '藩国', '。']",袁世凯传.txt
Nh,Ns,"(9, 10)","(12, 13)",袁氏,日本,"['但', '在', '朝鲜', '现场', '，', '却', '不遗余力', '的', '支持', '袁氏', '，', '把', '日本', '势力', '赶', '出', '藩国', '。']",袁世凯传.txt
Ns,Ns,"(2, 3)","(5, 6)",朝鲜,俄国,"['第二个', '觊觎', '朝鲜', '的', '便是', '俄国', '了', '。']",袁世凯传.txt
Ns,Ns,"(2, 3)","(9, 10)",日本,中国,"['但是', '和', '日本', '一样', '，', '它', '得', '先', '挖', '中国', '墙脚', '，', '扶植', '亲', '俄', '势力', '，', '才能', '深入', '。']",袁世凯传.txt
Ns,Ns,"(9, 10)","(14, 15)",中国,俄,"['但是', '和', '日本', '一样', '，', '它', '得', '先', '挖', '中国', '墙脚', '，', '扶植', '亲', '俄', '势力', '，', '才能', '深入', '。']",袁世凯传.txt
Nh,Nh,"(3, 4)","(5, 6)",陈,侯二氏,"['详情', '可', '参阅', '陈', '、', '侯二氏', '之', '巨着', '。']",袁世凯传.txt
Ns,Ns,"(0, 1)","(3, 4)",英国,西藏,"['英国', '此时', '志在', '西藏', '、', '九龙', '、', '长江', '各口岸', '，', '和', '山东', '沿海', '。']",袁世凯传.txt
Ns,Ns,"(0, 1)","(5, 6)",英国,九龙,"['英国', '此时', '志在', '西藏', '、', '九龙', '、', '长江', '各口岸', '，', '和', '山东', '沿海', '。']",袁世凯传.txt
Ns,Ns,"(0, 1)","(7, 8)",英国,长江,"['英国', '此时', '志在', '西藏', '、', '九龙', '、', '长江', '各口岸', '，', '和', '山东', '沿海', '。']",袁世凯传.txt
Ns,Ns,"(3, 4)","(5, 6)",西藏,九龙,"['英国', '此时', '志在', '西藏', '、', '九龙', '、', '长江', '各口岸', '，', '和', '山东', '沿海', '。']",袁世凯传.txt
Ns,Ns,"(3, 4)","(7, 8)",西藏,长江,"['英国', '此时', '志在', '西藏', '、', '九龙', '、', '长江', '各口岸', '，', '和', '山东', '沿海', '。']",袁世凯传.txt
Ns,Ns,"(5, 6)","(7, 8)",九龙,长江,"['英国', '此时', '志在', '西藏', '、', '九龙', '、', '长江', '各口岸', '，', '和', '山东', '沿海', '。']",袁世凯传.txt
Ns,Ns,"(5, 6)","(11, 12)",九龙,山东,"['英国', '此时', '志在', '西藏', '、', '九龙', '、', '长江', '各口岸', '，', '和', '山东', '沿海', '。']",袁世凯传.txt
Ns,Ns,"(7, 8)","(11, 12)",长江,山东,"['英国', '此时', '志在', '西藏', '、', '九龙', '、', '长江', '各口岸', '，', '和', '山东', '沿海', '。']",袁世凯传.txt
Ns,Ns,"(5, 6)","(6, 7)",中,韩,"['对', '韩则', '不', '欲', '打破', '中', '韩', '「', '宗藩', '关系', '」', '之', '现状', '。']",袁世凯传.txt
Ns,Nh,"(5, 6)","(8, 9)",中,宗藩,"['对', '韩则', '不', '欲', '打破', '中', '韩', '「', '宗藩', '关系', '」', '之', '现状', '。']",袁世凯传.txt
Ns,Nh,"(6, 7)","(8, 9)",韩,宗藩,"['对', '韩则', '不', '欲', '打破', '中', '韩', '「', '宗藩', '关系', '」', '之', '现状', '。']",袁世凯传.txt
Ns,Ns,"(10, 11)","(12, 13)",朝鲜,日本,"['盖', '「', '朝鲜', '为', '大清', '之', '属国', '」', '，', '终较', '朝鲜', '沦为', '日本', '或', '俄国', '之', '殖民地', '，', '对', '英为', '有利', '也', '。']",袁世凯传.txt
Ns,Ns,"(10, 11)","(14, 15)",朝鲜,俄国,"['盖', '「', '朝鲜', '为', '大清', '之', '属国', '」', '，', '终较', '朝鲜', '沦为', '日本', '或', '俄国', '之', '殖民地', '，', '对', '英为', '有利', '也', '。']",袁世凯传.txt
Ns,Ns,"(12, 13)","(14, 15)",日本,俄国,"['盖', '「', '朝鲜', '为', '大清', '之', '属国', '」', '，', '终较', '朝鲜', '沦为', '日本', '或', '俄国', '之', '殖民地', '，', '对', '英为', '有利', '也', '。']",袁世凯传.txt
Nh,Ns,"(16, 17)","(21, 22)",袁世凯,朝鲜,"['因此', '驻', '韩英', '使', '厄士顿', '（', 'W', '.', ' ', 'G', '.', ' ', 'Aston', '）', '虽', '认为', '袁世凯', '太', '跋扈', '而', '主张', '朝鲜', '「', '独立', '」', '；']",袁世凯传.txt
Nh,Ns,"(23, 24)","(26, 27)",李鸿章,法国,"['驻华', '英使', '巴夏礼', '（', 'Sir', ' ', 'Harry', ' ', 'S', '.', ' ', 'Parkes', '）', '这个', '火烧', '圆明园', '的', '老牌', '帝国主义', '，', '反而', '暗中', '协助', '李鸿章', '以', '遏阻', '法国', '和', '日本', '的', '勾结', '。']",袁世凯传.txt
Nh,Ns,"(23, 24)","(28, 29)",李鸿章,日本,"['驻华', '英使', '巴夏礼', '（', 'Sir', ' ', 'Harry', ' ', 'S', '.', ' ', 'Parkes', '）', '这个', '火烧', '圆明园', '的', '老牌', '帝国主义', '，', '反而', '暗中', '协助', '李鸿章', '以', '遏阻', '法国', '和', '日本', '的', '勾结', '。']",袁世凯传.txt
Ns,Ns,"(26, 27)","(28, 29)",法国,日本,"['驻华', '英使', '巴夏礼', '（', 'Sir', ' ', 'Harry', ' ', 'S', '.', ' ', 'Parkes', '）', '这个', '火烧', '圆明园', '的', '老牌', '帝国主义', '，', '反而', '暗中', '协助', '李鸿章', '以', '遏阻', '法国', '和', '日本', '的', '勾结', '。']",袁世凯传.txt
Ns,Nh,"(35, 36)","(37, 38)",朝鲜,袁世凯,"['另外', '他', '更', '鼓励', '英籍', '中国海关', '总', '税务', '司赫德', '（', 'Sir', ' ', 'Robert', ' ', 'Hart', '）', '，', '遣送', '一位', '德裔', '老', '帝国主义', '摩', '伦道夫', '（', 'P', '.', ' ', 'G', '.', ' ', 'Mollendorf', '）', '，', '去', '朝鲜', '协助', '袁世凯', '整理', '韩国', '税收', '，', '加强', '海关', '监督', '。']",袁世凯传.txt
Ns,Ns,"(35, 36)","(39, 40)",朝鲜,韩国,"['另外', '他', '更', '鼓励', '英籍', '中国海关', '总', '税务', '司赫德', '（', 'Sir', ' ', 'Robert', ' ', 'Hart', '）', '，', '遣送', '一位', '德裔', '老', '帝国主义', '摩', '伦道夫', '（', 'P', '.', ' ', 'G', '.', ' ', 'Mollendorf', '）', '，', '去', '朝鲜', '协助', '袁世凯', '整理', '韩国', '税收', '，', '加强', '海关', '监督', '。']",袁世凯传.txt
Nh,Ns,"(37, 38)","(39, 40)",袁世凯,韩国,"['另外', '他', '更', '鼓励', '英籍', '中国海关', '总', '税务', '司赫德', '（', 'Sir', ' ', 'Robert', ' ', 'Hart', '）', '，', '遣送', '一位', '德裔', '老', '帝国主义', '摩', '伦道夫', '（', 'P', '.', ' ', 'G', '.', ' ', 'Mollendorf', '）', '，', '去', '朝鲜', '协助', '袁世凯', '整理', '韩国', '税收', '，', '加强', '海关', '监督', '。']",袁世凯传.txt
Ns,Ns,"(1, 2)","(7, 8)",英德,日耳曼,"['有着', '英德', '两强', '背景', '的', '摩', '老', '日耳曼', '，', '在', '朝鲜', '表现', '得', '比', '袁世凯', '更为', '跋扈', '而', '有效率', '。']",袁世凯传.txt
Ns,Ns,"(7, 8)","(10, 11)",日耳曼,朝鲜,"['有着', '英德', '两强', '背景', '的', '摩', '老', '日耳曼', '，', '在', '朝鲜', '表现', '得', '比', '袁世凯', '更为', '跋扈', '而', '有效率', '。']",袁世凯传.txt
Ns,Nh,"(7, 8)","(14, 15)",日耳曼,袁世凯,"['有着', '英德', '两强', '背景', '的', '摩', '老', '日耳曼', '，', '在', '朝鲜', '表现', '得', '比', '袁世凯', '更为', '跋扈', '而', '有效率', '。']",袁世凯传.txt
Ns,Nh,"(10, 11)","(14, 15)",朝鲜,袁世凯,"['有着', '英德', '两强', '背景', '的', '摩', '老', '日耳曼', '，', '在', '朝鲜', '表现', '得', '比', '袁世凯', '更为', '跋扈', '而', '有效率', '。']",袁世凯传.txt
Nh,Nh,"(0, 1)","(5, 6)",韩廷,袁世凯,"['韩廷', '因此', '税收', '大增', '，', '袁世凯', '所', '训练', '的', '五千', '亲军', '，', '因此', '也', '军容', '大振', '。']",袁世凯传.txt
Ns,Ns,"(1, 2)","(2, 3)",日,俄,"['足令', '日', '俄', '使臣', '，', '均', '为', '之', '侧目', '。']",袁世凯传.txt
Nh,Ns,"(2, 3)","(6, 7)",蒋老,美国,"['我们', '的', '蒋老', '总统', '说得好', '「', '美国', '也', '是', '帝国主义', '」', '。']",袁世凯传.txt
Ns,Ns,"(4, 5)","(9, 10)",远东,菲律宾,"['内战', '后', '目光', '渐及', '远东', '，', '终于', '占领', '了', '菲律宾', '。']",袁世凯传.txt
Ns,Nh,"(3, 4)","(5, 6)",美,伯驾,"['英法联军', '时', '的', '美', '公使', '伯驾', '（', 'Peter', ' ', 'Parker', '）', '，', '和', '八国联军', '时', '的', '美', '公使', '康格', '（', 'Edwin', ' ', 'H', '.', 'Conger', '）', '，', '都', '是', '力主', '占领', '台湾', '的', '老牌', '帝国主义者', '。']",袁世凯传.txt
Ns,Nh,"(16, 17)","(18, 19)",美,康格,"['英法联军', '时', '的', '美', '公使', '伯驾', '（', 'Peter', ' ', 'Parker', '）', '，', '和', '八国联军', '时', '的', '美', '公使', '康格', '（', 'Edwin', ' ', 'H', '.', 'Conger', '）', '，', '都', '是', '力主', '占领', '台湾', '的', '老牌', '帝国主义者', '。']",袁世凯传.txt
Ns,Ns,"(1, 2)","(3, 4)",台湾,日本,"['后来', '台湾', '给', '日本', '占领', '了', '，', '老', '美好', '不懊悔', '。']",袁世凯传.txt
Ns,Ns,"(4, 5)","(5, 6)",窥,韩,"['—', '—', '这时', '五帝', '窥', '韩', '所', '共同', '讨厌', '的', '人物', '便是', '袁世凯', '。']",袁世凯传.txt
Ns,Nh,"(5, 6)","(12, 13)",韩,袁世凯,"['—', '—', '这时', '五帝', '窥', '韩', '所', '共同', '讨厌', '的', '人物', '便是', '袁世凯', '。']",袁世凯传.txt
Ns,Ns,"(15, 16)","(16, 17)",中,韩,"['美驻', '韩', '公使', '孚', '特', '（', 'Lucius', ' ', 'H', '.', 'Foote', '）', '向', '不', '承认', '中', '韩', '之间', '有', '什么', '鸟', '「', '宗藩', '关系', '」', '。']",袁世凯传.txt
Ns,Ns,"(5, 6)","(7, 8)",朝鲜,日本,"['他', '倒', '不是', '要', '把', '朝鲜', '送给', '日本', '人', '做', '殖民地', '。']",袁世凯传.txt
Ns,Ns,"(5, 6)","(11, 12)",朝鲜,中国,"['他', '主要', '是', '讨厌', '在', '朝鲜', '以', '主人', '自居', '的', '「', '中国', '人', '」', '。']",袁世凯传.txt
Ns,Ns,"(1, 2)","(4, 5)",中国,朝鲜,"['「', '中国', '人', '在', '朝鲜', '算', '老几', '？']",袁世凯传.txt
Ns,Ns,"(4, 5)","(5, 6)",日,俄,"['—', '—', '以上', '便是', '日', '俄', '英美法', '五大', '帝国主义', '，', '在', '朝鲜半岛', '耍弄', '帝国主义', '国际', '政治', '的', '底牌', '，', '而', '他们', '的', '共同', '目标', '只有', '一个', '，', '就是', '要', '把', '我们', '小', '钦差', '袁世凯', '赶', '出', '朝鲜', '。']",袁世凯传.txt
Ns,Ns,"(4, 5)","(11, 12)",日,朝鲜半岛,"['—', '—', '以上', '便是', '日', '俄', '英美法', '五大', '帝国主义', '，', '在', '朝鲜半岛', '耍弄', '帝国主义', '国际', '政治', '的', '底牌', '，', '而', '他们', '的', '共同', '目标', '只有', '一个', '，', '就是', '要', '把', '我们', '小', '钦差', '袁世凯', '赶', '出', '朝鲜', '。']",袁世凯传.txt
Ns,Ns,"(5, 6)","(11, 12)",俄,朝鲜半岛,"['—', '—', '以上', '便是', '日', '俄', '英美法', '五大', '帝国主义', '，', '在', '朝鲜半岛', '耍弄', '帝国主义', '国际', '政治', '的', '底牌', '，', '而', '他们', '的', '共同', '目标', '只有', '一个', '，', '就是', '要', '把', '我们', '小', '钦差', '袁世凯', '赶', '出', '朝鲜', '。']",袁世凯传.txt
Nh,Ns,"(33, 34)","(36, 37)",袁世凯,朝鲜,"['—', '—', '以上', '便是', '日', '俄', '英美法', '五大', '帝国主义', '，', '在', '朝鲜半岛', '耍弄', '帝国主义', '国际', '政治', '的', '底牌', '，', '而', '他们', '的', '共同', '目标', '只有', '一个', '，', '就是', '要', '把', '我们', '小', '钦差', '袁世凯', '赶', '出', '朝鲜', '。']",袁世凯传.txt
Ns,Nh,"(3, 4)","(10, 11)",中,袁世凯,"['最后', '就要', '谈到', '中', '朝', '两国关系', '的', '本身', '，', '和', '袁世凯', '在', '朝鲜', '所作所为', '的', '历史', '意义', '了', '。']",袁世凯传.txt
Nh,Ns,"(10, 11)","(12, 13)",袁世凯,朝鲜,"['最后', '就要', '谈到', '中', '朝', '两国关系', '的', '本身', '，', '和', '袁世凯', '在', '朝鲜', '所作所为', '的', '历史', '意义', '了', '。']",袁世凯传.txt
Nh,Ns,"(4, 5)","(6, 7)",袁初,朝鲜,"['前节', '已言', '之', '，', '袁初', '到', '朝鲜', '时才', '二十三岁', '。']",袁世凯传.txt
Nh,Nh,"(5, 6)","(12, 13)",袁,袁世凯,"['在', '这', '第一个', '「', '非', '袁', '不可', '」', '时期', '，', '二十六岁', '的', '袁世凯', '并', '无心', '恋栈', '；']",袁世凯传.txt
Nh,Ns,"(4, 5)","(11, 12)",吴长庆,朝鲜,"['，', '他们', '都', '是', '吴长庆', '之下', '的', '要员', '，', '有', '在', '朝鲜', '工作', '的', '经验', '，', '但是', '他们', '都', '干不了', '这', '差事', '呢', '。']",袁世凯传.txt
Nh,Nh,"(18, 19)","(20, 21)",吴大澄,胡传,"['后来', '因为', '忌', '袁者', '众', '（', '包括', '张', '、', '马', '）', '，', '朝廷', '派', '有', '边事', '经验', '的', '吴大澄', '（', '胡传', '的', '上司', '，', '久', '驻', '宁古塔', '）', '去', '加以', '詧', '查', '。']",袁世凯传.txt
Nh,Ns,"(20, 21)","(26, 27)",胡传,宁古塔,"['后来', '因为', '忌', '袁者', '众', '（', '包括', '张', '、', '马', '）', '，', '朝廷', '派', '有', '边事', '经验', '的', '吴大澄', '（', '胡传', '的', '上司', '，', '久', '驻', '宁古塔', '）', '去', '加以', '詧', '查', '。']",袁世凯传.txt
Nh,Ns,"(0, 1)","(3, 4)",袁,朝鲜,"['袁', '只顾', '整理', '朝鲜', '；']",袁世凯传.txt
Nh,Nh,"(2, 3)","(4, 5)",世凯,韩廷,"['第二', '，', '世凯', '替', '韩廷', '整理', '财政', '，', '亦', '大有', '成绩', '。']",袁世凯传.txt
Nh,Nh,"(0, 1)","(2, 3)",李熙,世凯,"['李熙', '对', '世凯', '的', '忠诚', '服务', '称赏', '之', '余', '，', '竟', '根据', '咱中', '韩老', '传统', '，', '赠世凯', '「', '宫姬', '」', '美女', '四人', '，', '以示', '姻娅', '之情', '。']",袁世凯传.txt
Nh,Nh,"(13, 14)","(18, 19)",韩老,宫姬,"['李熙', '对', '世凯', '的', '忠诚', '服务', '称赏', '之', '余', '，', '竟', '根据', '咱中', '韩老', '传统', '，', '赠世凯', '「', '宫姬', '」', '美女', '四人', '，', '以示', '姻娅', '之情', '。']",袁世凯传.txt
Ns,Nh,"(5, 6)","(8, 9)",韩国,李熙,"['四人', '中', '有', '一姬', '为', '韩国', '贵族', '，', '李熙', '之内', '戚', '也', '。']",袁世凯传.txt
Ns,Nh,"(5, 6)","(10, 11)",韩国,戚,"['四人', '中', '有', '一姬', '为', '韩国', '贵族', '，', '李熙', '之内', '戚', '也', '。']",袁世凯传.txt
Nh,Nh,"(8, 9)","(10, 11)",李熙,戚,"['四人', '中', '有', '一姬', '为', '韩国', '贵族', '，', '李熙', '之内', '戚', '也', '。']",袁世凯传.txt
Nh,Nh,"(0, 1)","(4, 5)",世凯,太金氏,"['世凯', '次子', '克文即', '三姨', '太金氏', '所', '生', '。']",袁世凯传.txt
Nh,Ns,"(4, 5)","(11, 12)",宗邦,朝鲜,"['退则', '包包', '迭迭', '，', '宗邦', '自', '藩国', '全部', '撤退', '，', '任', '朝鲜', '自主', '独立', '。']",袁世凯传.txt
Nh,Ns,"(0, 1)","(5, 6)",宗邦,朝鲜,"['宗邦', '遽', '撤', '，', '则', '朝鲜', '必', '沦为', '列强', '之', '殖民地', '。']",袁世凯传.txt
Nh,Ns,"(0, 1)","(6, 7)",袁世凯,朝鲜,"['袁世凯', '的', '一生', '事业', '是', '在', '朝鲜', '开始', '的', '。']",袁世凯传.txt
Nh,Ns,"(1, 2)","(3, 4)",袁世凯,朝鲜,"['可是', '袁世凯', '经过', '朝鲜', '那', '一段', '，', '他', '就是', '个', '「', '洋务', '专家', '」', '，', '知彼知己', '；']",袁世凯传.txt
Nh,Ns,"(6, 7)","(8, 9)",袁世凯,朝鲜,"['比', '洋务', '更为重要', '的', '则', '是', '袁世凯', '在', '朝鲜', '也', '学会', '了', '带兵', '和', '练兵', '。']",袁世凯传.txt
Ns,Nh,"(5, 6)","(7, 8)",朝鲜,韩,"['前文', '已言', '之', '，', '袁在', '朝鲜', '为', '韩', '王练', '了', '一支', '五千', '五百', '人', '的', '现代化', '亲军', '，', '使', '藩邦', '朝野', '大为', '叹服', '。']",袁世凯传.txt
Nh,Nh,"(8, 9)","(15, 16)",诸葛,生仲达,"['等到', '上帝', '宠召', '了', '，', '那个', '「', '死', '诸葛', '」', '，', '还', '能', '吓退', '「', '生仲达', '（', '司马懿', '）', '」', '呢', '！']",袁世凯传.txt
Nh,Nh,"(15, 16)","(17, 18)",生仲达,司马懿,"['等到', '上帝', '宠召', '了', '，', '那个', '「', '死', '诸葛', '」', '，', '还', '能', '吓退', '「', '生仲达', '（', '司马懿', '）', '」', '呢', '！']",袁世凯传.txt
Ni,Ns,"(0, 2)","(4, 5)",天津市原名,天津,"['天津市', '原名', '也', '是', '天津', '「', '卫', '」', '；']",袁世凯传.txt
Nh,Ns,"(6, 7)","(13, 14)",吴三桂,藩镇,"['它', '要', '使', '像', '三藩', '祸首', '吴三桂', '那样', '的', '武将', '专兵', '的', '汉族', '藩镇', '，', '永不', '再', '见于', '大清', '帝国', '。']",袁世凯传.txt
