Ns,Ns,"(24, 25)","(30, 31)",大渡河,青衣江,"['这', '是', '由', '其', '“', '故乡', '的', '两条', '河', '，', '沫', '水', '与', '若水', '合拢', '来', '的', '”', '，', '“', '沫', '水', '”', '即', '大渡河', '，', '“', '若水', '”', '即', '青衣江', '，', '名号', '意在', '不', '忘', '故土', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(11, 12)","(17, 18)",周恩来,叶挺,"['果然', '，', '一九二七年', '八月', '一日', '凌晨', '，', '云集', '在', '南昌', '的', '周恩来', '、', '朱德', '、', '贺龙', '、', '叶挺', '、', '刘伯承', '等', '人', '，', '领导', '北伐军', '中受', '共产党', '影响', '的', '三万余', '人', '，', '向', '国民党', '反动派', '打响', '了', '第一枪', '，', '开创', '了', '中国共产党', '独立', '领导', '武装革命', '的', '新纪元', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(13, 14)","(15, 16)",朱德,贺龙,"['果然', '，', '一九二七年', '八月', '一日', '凌晨', '，', '云集', '在', '南昌', '的', '周恩来', '、', '朱德', '、', '贺龙', '、', '叶挺', '、', '刘伯承', '等', '人', '，', '领导', '北伐军', '中受', '共产党', '影响', '的', '三万余', '人', '，', '向', '国民党', '反动派', '打响', '了', '第一枪', '，', '开创', '了', '中国共产党', '独立', '领导', '武装革命', '的', '新纪元', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(13, 14)","(17, 18)",朱德,叶挺,"['果然', '，', '一九二七年', '八月', '一日', '凌晨', '，', '云集', '在', '南昌', '的', '周恩来', '、', '朱德', '、', '贺龙', '、', '叶挺', '、', '刘伯承', '等', '人', '，', '领导', '北伐军', '中受', '共产党', '影响', '的', '三万余', '人', '，', '向', '国民党', '反动派', '打响', '了', '第一枪', '，', '开创', '了', '中国共产党', '独立', '领导', '武装革命', '的', '新纪元', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(13, 14)","(19, 20)",朱德,刘伯承,"['果然', '，', '一九二七年', '八月', '一日', '凌晨', '，', '云集', '在', '南昌', '的', '周恩来', '、', '朱德', '、', '贺龙', '、', '叶挺', '、', '刘伯承', '等', '人', '，', '领导', '北伐军', '中受', '共产党', '影响', '的', '三万余', '人', '，', '向', '国民党', '反动派', '打响', '了', '第一枪', '，', '开创', '了', '中国共产党', '独立', '领导', '武装革命', '的', '新纪元', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(15, 16)","(17, 18)",贺龙,叶挺,"['果然', '，', '一九二七年', '八月', '一日', '凌晨', '，', '云集', '在', '南昌', '的', '周恩来', '、', '朱德', '、', '贺龙', '、', '叶挺', '、', '刘伯承', '等', '人', '，', '领导', '北伐军', '中受', '共产党', '影响', '的', '三万余', '人', '，', '向', '国民党', '反动派', '打响', '了', '第一枪', '，', '开创', '了', '中国共产党', '独立', '领导', '武装革命', '的', '新纪元', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(15, 16)","(19, 20)",贺龙,刘伯承,"['果然', '，', '一九二七年', '八月', '一日', '凌晨', '，', '云集', '在', '南昌', '的', '周恩来', '、', '朱德', '、', '贺龙', '、', '叶挺', '、', '刘伯承', '等', '人', '，', '领导', '北伐军', '中受', '共产党', '影响', '的', '三万余', '人', '，', '向', '国民党', '反动派', '打响', '了', '第一枪', '，', '开创', '了', '中国共产党', '独立', '领导', '武装革命', '的', '新纪元', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(17, 18)","(19, 20)",叶挺,刘伯承,"['果然', '，', '一九二七年', '八月', '一日', '凌晨', '，', '云集', '在', '南昌', '的', '周恩来', '、', '朱德', '、', '贺龙', '、', '叶挺', '、', '刘伯承', '等', '人', '，', '领导', '北伐军', '中受', '共产党', '影响', '的', '三万余', '人', '，', '向', '国民党', '反动派', '打响', '了', '第一枪', '，', '开创', '了', '中国共产党', '独立', '领导', '武装革命', '的', '新纪元', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(4, 5)","(10, 11)",张发奎,张发奎,"['三日', '，', '他', '与', '张发奎', '商定', '解散', '了', '政治部', '，', '张发奎', '邀请', '他', '同往', '日本', '去', '，', '他', '谢绝', '了', '，', '而', '决定', '与', '李一氓', '、', '阳翰笙', '、', '梅', '龚彬', '等', '人', '奔赴', '南昌', '。']",大师系列传记_郭沫若传.txt
Nh,Ns,"(10, 11)","(14, 15)",张发奎,日本,"['三日', '，', '他', '与', '张发奎', '商定', '解散', '了', '政治部', '，', '张发奎', '邀请', '他', '同往', '日本', '去', '，', '他', '谢绝', '了', '，', '而', '决定', '与', '李一氓', '、', '阳翰笙', '、', '梅', '龚彬', '等', '人', '奔赴', '南昌', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(24, 25)","(26, 27)",李一氓,阳翰笙,"['三日', '，', '他', '与', '张发奎', '商定', '解散', '了', '政治部', '，', '张发奎', '邀请', '他', '同往', '日本', '去', '，', '他', '谢绝', '了', '，', '而', '决定', '与', '李一氓', '、', '阳翰笙', '、', '梅', '龚彬', '等', '人', '奔赴', '南昌', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(24, 25)","(29, 30)",李一氓,龚彬,"['三日', '，', '他', '与', '张发奎', '商定', '解散', '了', '政治部', '，', '张发奎', '邀请', '他', '同往', '日本', '去', '，', '他', '谢绝', '了', '，', '而', '决定', '与', '李一氓', '、', '阳翰笙', '、', '梅', '龚彬', '等', '人', '奔赴', '南昌', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(26, 27)","(29, 30)",阳翰笙,龚彬,"['三日', '，', '他', '与', '张发奎', '商定', '解散', '了', '政治部', '，', '张发奎', '邀请', '他', '同往', '日本', '去', '，', '他', '谢绝', '了', '，', '而', '决定', '与', '李一氓', '、', '阳翰笙', '、', '梅', '龚彬', '等', '人', '奔赴', '南昌', '。']",大师系列传记_郭沫若传.txt
Nh,Ns,"(26, 27)","(33, 34)",阳翰笙,南昌,"['三日', '，', '他', '与', '张发奎', '商定', '解散', '了', '政治部', '，', '张发奎', '邀请', '他', '同往', '日本', '去', '，', '他', '谢绝', '了', '，', '而', '决定', '与', '李一氓', '、', '阳翰笙', '、', '梅', '龚彬', '等', '人', '奔赴', '南昌', '。']",大师系列传记_郭沫若传.txt
Nh,Ns,"(29, 30)","(33, 34)",龚彬,南昌,"['三日', '，', '他', '与', '张发奎', '商定', '解散', '了', '政治部', '，', '张发奎', '邀请', '他', '同往', '日本', '去', '，', '他', '谢绝', '了', '，', '而', '决定', '与', '李一氓', '、', '阳翰笙', '、', '梅', '龚彬', '等', '人', '奔赴', '南昌', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(3, 4)","(5, 6)",九江,南昌,"['可是', '到', '了', '九江', '和', '南昌', '中途', '的', '涂家埠', '车站', '，', '突然', '遭到', '由', '南昌', '败下阵来', '的', '敌军', '散兵', '的', '打劫', '，', '顿时', '乱拳', '飞腿', '交加', '，', '把', '沫', '若', '从', '月台', '打下', '轨道', '，', '又', '拉', '上', '月台', '打倒', '在', '地', '，', '扭断', '腰间', '皮带', '抢走了', '手枪', '，', '连', '衣服', '和', '日记本', '都', '被', '掳光', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(3, 4)","(8, 9)",九江,涂家埠,"['可是', '到', '了', '九江', '和', '南昌', '中途', '的', '涂家埠', '车站', '，', '突然', '遭到', '由', '南昌', '败下阵来', '的', '敌军', '散兵', '的', '打劫', '，', '顿时', '乱拳', '飞腿', '交加', '，', '把', '沫', '若', '从', '月台', '打下', '轨道', '，', '又', '拉', '上', '月台', '打倒', '在', '地', '，', '扭断', '腰间', '皮带', '抢走了', '手枪', '，', '连', '衣服', '和', '日记本', '都', '被', '掳光', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(5, 6)","(8, 9)",南昌,涂家埠,"['可是', '到', '了', '九江', '和', '南昌', '中途', '的', '涂家埠', '车站', '，', '突然', '遭到', '由', '南昌', '败下阵来', '的', '敌军', '散兵', '的', '打劫', '，', '顿时', '乱拳', '飞腿', '交加', '，', '把', '沫', '若', '从', '月台', '打下', '轨道', '，', '又', '拉', '上', '月台', '打倒', '在', '地', '，', '扭断', '腰间', '皮带', '抢走了', '手枪', '，', '连', '衣服', '和', '日记本', '都', '被', '掳光', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(8, 9)","(14, 15)",涂家埠,南昌,"['可是', '到', '了', '九江', '和', '南昌', '中途', '的', '涂家埠', '车站', '，', '突然', '遭到', '由', '南昌', '败下阵来', '的', '敌军', '散兵', '的', '打劫', '，', '顿时', '乱拳', '飞腿', '交加', '，', '把', '沫', '若', '从', '月台', '打下', '轨道', '，', '又', '拉', '上', '月台', '打倒', '在', '地', '，', '扭断', '腰间', '皮带', '抢走了', '手枪', '，', '连', '衣服', '和', '日记本', '都', '被', '掳光', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(17, 18)","(20, 21)",阳翰笙,龚彬会,"['待', '散兵', '走后', '，', '他们', '挣扎', '着', '爬', '起身', '来', '，', '与', '后', '到', '而', '幸免于难', '的', '阳翰笙', '、', '梅', '龚彬会', '齐', '，', '重新', '登上', '征程', '。']",大师系列传记_郭沫若传.txt
Nh,BOOK,"(1, 2)","(3, 4)",阳翰笙,《参加南昌起义》,"['①', '阳翰笙', '：', '《参加南昌起义》', '，', 'BOOK1985', '年', '第', '2', '期', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(2, 3)","(5, 6)",赣江,隔江,"['傍晚', '赶到', '赣江', '边', '，', '隔江', '可以', '望见', '南昌', '城', '，', '糟糕', '的', '是', '恰逢', '大雨滂沱', '，', '江水', '猛涨', '了', '两三尺', '，', '茫茫', '江面', '上', '不见', '一只', '船影', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(2, 3)","(8, 9)",赣江,南昌,"['傍晚', '赶到', '赣江', '边', '，', '隔江', '可以', '望见', '南昌', '城', '，', '糟糕', '的', '是', '恰逢', '大雨滂沱', '，', '江水', '猛涨', '了', '两三尺', '，', '茫茫', '江面', '上', '不见', '一只', '船影', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(5, 6)","(8, 9)",隔江,南昌,"['傍晚', '赶到', '赣江', '边', '，', '隔江', '可以', '望见', '南昌', '城', '，', '糟糕', '的', '是', '恰逢', '大雨滂沱', '，', '江水', '猛涨', '了', '两三尺', '，', '茫茫', '江面', '上', '不见', '一只', '船影', '。']",大师系列传记_郭沫若传.txt
Nh,BOOK,"(1, 2)","(4, 5)",阳翰笙,《谈郭沫若研究》,"['①', '阳翰笙', '等', '：', '《谈郭沫若研究》']",大师系列传记_郭沫若传.txt
Ns,Nh,"(7, 8)","(13, 14)",南昌,贺龙,"['沫', '若', '一行', '于', '夜半', '时分', '安抵', '南昌', '，', '在', '起义军', '军部', '与', '贺龙', '、', '周恩来', '等', '人', '重逢', '，', '彼此', '紧紧', '拥抱', '，', '显得', '格外', '亲切', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(13, 14)","(15, 16)",贺龙,周恩来,"['沫', '若', '一行', '于', '夜半', '时分', '安抵', '南昌', '，', '在', '起义军', '军部', '与', '贺龙', '、', '周恩来', '等', '人', '重逢', '，', '彼此', '紧紧', '拥抱', '，', '显得', '格外', '亲切', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(12, 13)","(14, 15)",贺龙,恩来,"['沫', '若', '笑谈', '途中', '狼狈', '情景', '，', '众人', '即表', '深切', '慰问', '，', '贺龙', '、', '恩来', '各', '赠以', '军服', '和', '内衣', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(18, 19)","(25, 26)",宋庆龄,邓演达,"['这时', '沫', '若', '才', '了解', '到', '“', '八一', '”', '起义', '的', '详情', '，', '知道', '自己', '不仅', '忝', '与', '宋庆龄', '（', '1893', '—', '1981', '）', '、', '邓演达', '、', '谭平山', '（', '1886', '—', '1956', '）', '、', '贺龙', '、', '恽代英', '等同', '被', '列为', '中国国民党革命委员会', '委员', '、', '主席团', '成员', '，', '同时', '还', '被', '委任', '为', '宣传', '委员会', '主席', '兼', '总政治部', '主任', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(25, 26)","(27, 28)",邓演达,谭平山,"['这时', '沫', '若', '才', '了解', '到', '“', '八一', '”', '起义', '的', '详情', '，', '知道', '自己', '不仅', '忝', '与', '宋庆龄', '（', '1893', '—', '1981', '）', '、', '邓演达', '、', '谭平山', '（', '1886', '—', '1956', '）', '、', '贺龙', '、', '恽代英', '等同', '被', '列为', '中国国民党革命委员会', '委员', '、', '主席团', '成员', '，', '同时', '还', '被', '委任', '为', '宣传', '委员会', '主席', '兼', '总政治部', '主任', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(27, 28)","(34, 35)",谭平山,贺龙,"['这时', '沫', '若', '才', '了解', '到', '“', '八一', '”', '起义', '的', '详情', '，', '知道', '自己', '不仅', '忝', '与', '宋庆龄', '（', '1893', '—', '1981', '）', '、', '邓演达', '、', '谭平山', '（', '1886', '—', '1956', '）', '、', '贺龙', '、', '恽代英', '等同', '被', '列为', '中国国民党革命委员会', '委员', '、', '主席团', '成员', '，', '同时', '还', '被', '委任', '为', '宣传', '委员会', '主席', '兼', '总政治部', '主任', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(34, 35)","(36, 37)",贺龙,恽代英,"['这时', '沫', '若', '才', '了解', '到', '“', '八一', '”', '起义', '的', '详情', '，', '知道', '自己', '不仅', '忝', '与', '宋庆龄', '（', '1893', '—', '1981', '）', '、', '邓演达', '、', '谭平山', '（', '1886', '—', '1956', '）', '、', '贺龙', '、', '恽代英', '等同', '被', '列为', '中国国民党革命委员会', '委员', '、', '主席团', '成员', '，', '同时', '还', '被', '委任', '为', '宣传', '委员会', '主席', '兼', '总政治部', '主任', '。']",大师系列传记_郭沫若传.txt
Ns,Nh,"(10, 11)","(12, 13)",南京,蒋介石,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(10, 11)","(14, 15)",南京,武汉,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Nh,"(10, 11)","(16, 17)",南京,汪精卫,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Nh,Ns,"(12, 13)","(14, 15)",蒋介石,武汉,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(12, 13)","(16, 17)",蒋介石,汪精卫,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Nh,"(14, 15)","(16, 17)",武汉,汪精卫,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(14, 15)","(21, 22)",武汉,南昌,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Nh,Ns,"(16, 17)","(21, 22)",汪精卫,南昌,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(31, 32)","(33, 34)",赣东,福建,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(31, 32)","(38, 39)",赣东,海陆丰,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(33, 34)","(38, 39)",福建,海陆丰,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(33, 34)","(40, 41)",福建,广州,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(38, 39)","(40, 41)",海陆丰,广州,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(38, 39)","(44, 45)",海陆丰,东江,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Ns,"(40, 41)","(44, 45)",广州,东江,"['由于', '起义', '的', '胜利', '使', '国民党', '反动派', '大为', '震惊', '，', '南京', '的', '蒋介石', '和', '武汉', '的', '汪精卫', '都', '在', '调兵遣将', '包围', '南昌', '，', '起义', '部队', '已', '决定', '撤离', '此地', '，', '取道', '赣东', '过', '福建', '入潮梅', '，', '再', '经', '海陆丰', '直取', '广州', '，', '仍', '以', '东江', '为', '基地', '，', '重新', '组织', '力量', '，', '待机', '再度', '北伐', '。']",大师系列传记_郭沫若传.txt
Ns,Nh,"(14, 15)","(21, 22)",广州,周恩来,"['五日', '清晨', '，', '沫', '若', '以', '焕然一新', '的', '面貌', '出现', '在', '起义', '部队', '进军', '广州', '誓师大会', '上', '，', '会后', '即', '与', '周恩来', '、', '贺龙', '、', '恽代英', '、', '谭平山', '、', '张国涛', '（', '1897', '—', '1979', '）', '、', '李立三', '（', '1899', '—', '1967', '）', '、', '吴玉章', '（', '1878', '—', '1966', '）', '、', '林祖涵', '等率', '大军', '离开', '南昌', '，', '冒', '着', '烈日', '溽暑', '，', '浩浩荡荡', '地向', '南方', '进发', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(21, 22)","(23, 24)",周恩来,贺龙,"['五日', '清晨', '，', '沫', '若', '以', '焕然一新', '的', '面貌', '出现', '在', '起义', '部队', '进军', '广州', '誓师大会', '上', '，', '会后', '即', '与', '周恩来', '、', '贺龙', '、', '恽代英', '、', '谭平山', '、', '张国涛', '（', '1897', '—', '1979', '）', '、', '李立三', '（', '1899', '—', '1967', '）', '、', '吴玉章', '（', '1878', '—', '1966', '）', '、', '林祖涵', '等率', '大军', '离开', '南昌', '，', '冒', '着', '烈日', '溽暑', '，', '浩浩荡荡', '地向', '南方', '进发', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(21, 22)","(25, 26)",周恩来,恽代英,"['五日', '清晨', '，', '沫', '若', '以', '焕然一新', '的', '面貌', '出现', '在', '起义', '部队', '进军', '广州', '誓师大会', '上', '，', '会后', '即', '与', '周恩来', '、', '贺龙', '、', '恽代英', '、', '谭平山', '、', '张国涛', '（', '1897', '—', '1979', '）', '、', '李立三', '（', '1899', '—', '1967', '）', '、', '吴玉章', '（', '1878', '—', '1966', '）', '、', '林祖涵', '等率', '大军', '离开', '南昌', '，', '冒', '着', '烈日', '溽暑', '，', '浩浩荡荡', '地向', '南方', '进发', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(21, 22)","(27, 28)",周恩来,谭平山,"['五日', '清晨', '，', '沫', '若', '以', '焕然一新', '的', '面貌', '出现', '在', '起义', '部队', '进军', '广州', '誓师大会', '上', '，', '会后', '即', '与', '周恩来', '、', '贺龙', '、', '恽代英', '、', '谭平山', '、', '张国涛', '（', '1897', '—', '1979', '）', '、', '李立三', '（', '1899', '—', '1967', '）', '、', '吴玉章', '（', '1878', '—', '1966', '）', '、', '林祖涵', '等率', '大军', '离开', '南昌', '，', '冒', '着', '烈日', '溽暑', '，', '浩浩荡荡', '地向', '南方', '进发', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(23, 24)","(25, 26)",贺龙,恽代英,"['五日', '清晨', '，', '沫', '若', '以', '焕然一新', '的', '面貌', '出现', '在', '起义', '部队', '进军', '广州', '誓师大会', '上', '，', '会后', '即', '与', '周恩来', '、', '贺龙', '、', '恽代英', '、', '谭平山', '、', '张国涛', '（', '1897', '—', '1979', '）', '、', '李立三', '（', '1899', '—', '1967', '）', '、', '吴玉章', '（', '1878', '—', '1966', '）', '、', '林祖涵', '等率', '大军', '离开', '南昌', '，', '冒', '着', '烈日', '溽暑', '，', '浩浩荡荡', '地向', '南方', '进发', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(23, 24)","(27, 28)",贺龙,谭平山,"['五日', '清晨', '，', '沫', '若', '以', '焕然一新', '的', '面貌', '出现', '在', '起义', '部队', '进军', '广州', '誓师大会', '上', '，', '会后', '即', '与', '周恩来', '、', '贺龙', '、', '恽代英', '、', '谭平山', '、', '张国涛', '（', '1897', '—', '1979', '）', '、', '李立三', '（', '1899', '—', '1967', '）', '、', '吴玉章', '（', '1878', '—', '1966', '）', '、', '林祖涵', '等率', '大军', '离开', '南昌', '，', '冒', '着', '烈日', '溽暑', '，', '浩浩荡荡', '地向', '南方', '进发', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(23, 24)","(29, 30)",贺龙,张国涛,"['五日', '清晨', '，', '沫', '若', '以', '焕然一新', '的', '面貌', '出现', '在', '起义', '部队', '进军', '广州', '誓师大会', '上', '，', '会后', '即', '与', '周恩来', '、', '贺龙', '、', '恽代英', '、', '谭平山', '、', '张国涛', '（', '1897', '—', '1979', '）', '、', '李立三', '（', '1899', '—', '1967', '）', '、', '吴玉章', '（', '1878', '—', '1966', '）', '、', '林祖涵', '等率', '大军', '离开', '南昌', '，', '冒', '着', '烈日', '溽暑', '，', '浩浩荡荡', '地向', '南方', '进发', '。']",大师系列传记_郭沫若传.txt
Nh,Nh,"(25, 26)","(27, 28)",恽代英,谭平山,"['五日', '清晨', '，', '沫', '若', '以', '焕然一新', '的', '面貌', '出现', '在', '起义', '部队', '进军', '广州', '誓师大会', '上', '，', '会后', '即', '与', '周恩来', '、', '贺龙', '、', '恽代英', '、', '谭平山', '、', '张国涛', '（', '1897', '—', '1979', '）', '、', '李立三', '（', '1899', '—', '1967', '）', '、', '吴玉章', '（', '1878', '—', '1966', '）', '、', '林祖涵', '等率', '大军', '离开', '南昌', '，', '冒', '着', '烈日', '溽暑', '，', '浩浩荡荡', '地向', '南方', '进发', '。']",大师系列传记_郭沫若传.txt
