Ns,Ns,"(0, 1)","(2, 3)",新会县,珠江三角洲,"['新会县', '位于', '珠江三角洲', '的', '南端', '，', '距', '花城', '广州', '１', '０', '０', '多公里', '。']",梁启超传.txt
Nh,Nh,"(12, 13)","(18, 19)",唐才常,张之洞,"['不料', '由于', '计划', '为', '张之洞', '所', '侦悉', '，', '２', '２', '日', '，', '唐才常', '等', '２', '０', '多人', '被', '张之洞', '逮捕', '，', '壮烈牺牲', '，', '自立军', '也', '很快', '被', '血腥', '镇压', '。']",梁启超传.txt
Ns,Nh,"(0, 2)","(8, 9)",日本横滨,梁启超,"['日本', '横滨', '的', '大', '同学', '报', '，', '在', '梁启超', '流亡', '日本', '后', '，', '邀请', '他', '出任', '文士', '，', '为', '该校', '一切', '大政方针', '的', '主要', '设计者', '，', '对此', '校', '的', '建设', '梁启超', '做出', '了', '特殊', '的', '贡献', '。']",梁启超传.txt
Nh,Ns,"(8, 9)","(10, 11)",梁启超,日本,"['日本', '横滨', '的', '大', '同学', '报', '，', '在', '梁启超', '流亡', '日本', '后', '，', '邀请', '他', '出任', '文士', '，', '为', '该校', '一切', '大政方针', '的', '主要', '设计者', '，', '对此', '校', '的', '建设', '梁启超', '做出', '了', '特殊', '的', '贡献', '。']",梁启超传.txt
Nh,Ns,"(6, 7)","(9, 10)",梁启超,神户,"['１', '８', '９', '９', '年春', '，', '梁启超', '还', '在', '神户', '创办', '了', '同文', '学校', '，', '招收', '华侨', '子弟', '入学', '，', '效果', '颇佳', '。']",梁启超传.txt
Nh,Ni,"(6, 7)","(12, 14)",梁启超,同文学校,"['１', '８', '９', '９', '年春', '，', '梁启超', '还', '在', '神户', '创办', '了', '同文', '学校', '，', '招收', '华侨', '子弟', '入学', '，', '效果', '颇佳', '。']",梁启超传.txt
Ns,Ni,"(9, 10)","(12, 14)",神户,同文学校,"['１', '８', '９', '９', '年春', '，', '梁启超', '还', '在', '神户', '创办', '了', '同文', '学校', '，', '招收', '华侨', '子弟', '入学', '，', '效果', '颇佳', '。']",梁启超传.txt
Ns,Ns,"(20, 21)","(22, 23)",日本,中国,"['不久', '，', '梁启超', '又', '从', '培养人才', '、', '推进', '维新', '事业', '考虑', '，', '决定', '开办', '一个', '专门', '高等学校', '，', '为', '留学', '日本', '的', '中国', '青年', '和', '各地', '华侨', '子女', '提供', '一个', '进一步', '深造', '的', '场所', '。']",梁启超传.txt
Ns,Ni,"(15, 16)","(17, 19)",东京,大同学校,"['经过', '梁启超', '的', '多方', '筹集', '经费', '，', '１', '８', '９', '９', '年', '９', '月', '，', '东京', '高等', '大同', '学校', '正式', '开办', ',', '招收', '学生', '３', '０', '多人', ',', '梁启超', '任', '校长', '，', '聘请', '了', '日本', '人作', '教师', '。']",梁启超传.txt
Nh,Ns,"(28, 29)","(34, 35)",梁启超,日本,"['经过', '梁启超', '的', '多方', '筹集', '经费', '，', '１', '８', '９', '９', '年', '９', '月', '，', '东京', '高等', '大同', '学校', '正式', '开办', ',', '招收', '学生', '３', '０', '多人', ',', '梁启超', '任', '校长', '，', '聘请', '了', '日本', '人作', '教师', '。']",梁启超传.txt
Nh,Ni,"(11, 12)","(13, 16)",梁启超,湖南时务学堂,"['在', '这些', '学生', '中', '，', '有', '１', '１', '人', '就是', '当时', '梁启超', '在', '湖南', '时务', '学堂', '教过', '的', '学生', '，', '其中', '有', '蔡锷', '、', '秦力山', '、', '林圭', '、', '李炳', '寰', '等', '。']",梁启超传.txt
Ni,Nh,"(13, 16)","(22, 23)",湖南时务学堂,蔡锷,"['在', '这些', '学生', '中', '，', '有', '１', '１', '人', '就是', '当时', '梁启超', '在', '湖南', '时务', '学堂', '教过', '的', '学生', '，', '其中', '有', '蔡锷', '、', '秦力山', '、', '林圭', '、', '李炳', '寰', '等', '。']",梁启超传.txt
Nh,Ns,"(22, 23)","(24, 25)",蔡锷,秦力山,"['在', '这些', '学生', '中', '，', '有', '１', '１', '人', '就是', '当时', '梁启超', '在', '湖南', '时务', '学堂', '教过', '的', '学生', '，', '其中', '有', '蔡锷', '、', '秦力山', '、', '林圭', '、', '李炳', '寰', '等', '。']",梁启超传.txt
Nh,Nh,"(22, 23)","(26, 27)",蔡锷,林圭,"['在', '这些', '学生', '中', '，', '有', '１', '１', '人', '就是', '当时', '梁启超', '在', '湖南', '时务', '学堂', '教过', '的', '学生', '，', '其中', '有', '蔡锷', '、', '秦力山', '、', '林圭', '、', '李炳', '寰', '等', '。']",梁启超传.txt
Nh,Nh,"(22, 23)","(28, 30)",蔡锷,李炳寰,"['在', '这些', '学生', '中', '，', '有', '１', '１', '人', '就是', '当时', '梁启超', '在', '湖南', '时务', '学堂', '教过', '的', '学生', '，', '其中', '有', '蔡锷', '、', '秦力山', '、', '林圭', '、', '李炳', '寰', '等', '。']",梁启超传.txt
Ns,Nh,"(24, 25)","(26, 27)",秦力山,林圭,"['在', '这些', '学生', '中', '，', '有', '１', '１', '人', '就是', '当时', '梁启超', '在', '湖南', '时务', '学堂', '教过', '的', '学生', '，', '其中', '有', '蔡锷', '、', '秦力山', '、', '林圭', '、', '李炳', '寰', '等', '。']",梁启超传.txt
Ns,Nh,"(24, 25)","(28, 30)",秦力山,李炳寰,"['在', '这些', '学生', '中', '，', '有', '１', '１', '人', '就是', '当时', '梁启超', '在', '湖南', '时务', '学堂', '教过', '的', '学生', '，', '其中', '有', '蔡锷', '、', '秦力山', '、', '林圭', '、', '李炳', '寰', '等', '。']",梁启超传.txt
Nh,Nh,"(26, 27)","(28, 30)",林圭,李炳寰,"['在', '这些', '学生', '中', '，', '有', '１', '１', '人', '就是', '当时', '梁启超', '在', '湖南', '时务', '学堂', '教过', '的', '学生', '，', '其中', '有', '蔡锷', '、', '秦力山', '、', '林圭', '、', '李炳', '寰', '等', '。']",梁启超传.txt
Ns,Nh,"(3, 4)","(9, 10)",日本,梁启超,"['他们', '之所以', '到', '日本', '来', '，', '也', '是', '在', '梁启超', '的', '帮助', '下', '。']",梁启超传.txt
Nh,Ns,"(1, 2)","(4, 5)",梁,太多,"['当时', '梁', '也', '拿不出', '太多', '的', '钱', '来', '帮助', '这些', '学生', '，', '只能', '让', '他们', '艰苦', '一些', ',', '但', '这些', '学生', '都', '很', '勤奋', ',', '志气', '极为', '高昂', '，', '学习', '兴趣', '也', '异常', '浓厚', '。']",梁启超传.txt
Nh,Ns,"(1, 2)","(7, 9)",梁启超,东京大同,"['在', '梁启超', '的', '精心', '教导', '下', '，', '东京', '大同', '高等学校', '取得', '了', '丰硕', '的', '成就', '。']",梁启超传.txt
Nh,BOOK,"(11, 12)","(15, 16)",梁启超,《 清议报》,"['早', '在', '１', '８', '９', '８', '年', '１', '２', '月', '，', '梁启超', '就', '创办', '了', '《 清议报》', ' ', '，', '该报', '基本', '反映', '的', '是', '梁启超', '亡命', '日本', '后头', '三年', '的', '精神风貌', '。']",梁启超传.txt
Nh,Ns,"(23, 24)","(25, 26)",梁启超,日本,"['早', '在', '１', '８', '９', '８', '年', '１', '２', '月', '，', '梁启超', '就', '创办', '了', '《 清议报》', ' ', '，', '该报', '基本', '反映', '的', '是', '梁启超', '亡命', '日本', '后头', '三年', '的', '精神风貌', '。']",梁启超传.txt
Ns,Ns,"(17, 18)","(19, 20)",日本,南洋,"['《 清议报》', '内容', '充实', '，', '形式', '灵活多样', '，', '发行量', '在', '３', '０', '０', '０', '册', '以上', ',', '行销', '日本', '、', '南洋', '、', '朝鲜', '、', '欧美', '及', '澳大利亚', '等', ',', '清廷', '虽', '屡次', '禁止', '，', '但', '该报', '在', '中国', '本土', '的', '销售量', '一直', '居首位', '。']",梁启超传.txt
Ns,Ns,"(17, 18)","(21, 22)",日本,朝鲜,"['《 清议报》', '内容', '充实', '，', '形式', '灵活多样', '，', '发行量', '在', '３', '０', '０', '０', '册', '以上', ',', '行销', '日本', '、', '南洋', '、', '朝鲜', '、', '欧美', '及', '澳大利亚', '等', ',', '清廷', '虽', '屡次', '禁止', '，', '但', '该报', '在', '中国', '本土', '的', '销售量', '一直', '居首位', '。']",梁启超传.txt
Ns,Ns,"(19, 20)","(21, 22)",南洋,朝鲜,"['《 清议报》', '内容', '充实', '，', '形式', '灵活多样', '，', '发行量', '在', '３', '０', '０', '０', '册', '以上', ',', '行销', '日本', '、', '南洋', '、', '朝鲜', '、', '欧美', '及', '澳大利亚', '等', ',', '清廷', '虽', '屡次', '禁止', '，', '但', '该报', '在', '中国', '本土', '的', '销售量', '一直', '居首位', '。']",梁启超传.txt
Ns,Ns,"(19, 20)","(25, 26)",南洋,澳大利亚,"['《 清议报》', '内容', '充实', '，', '形式', '灵活多样', '，', '发行量', '在', '３', '０', '０', '０', '册', '以上', ',', '行销', '日本', '、', '南洋', '、', '朝鲜', '、', '欧美', '及', '澳大利亚', '等', ',', '清廷', '虽', '屡次', '禁止', '，', '但', '该报', '在', '中国', '本土', '的', '销售量', '一直', '居首位', '。']",梁启超传.txt
Ns,Ns,"(21, 22)","(25, 26)",朝鲜,澳大利亚,"['《 清议报》', '内容', '充实', '，', '形式', '灵活多样', '，', '发行量', '在', '３', '０', '０', '０', '册', '以上', ',', '行销', '日本', '、', '南洋', '、', '朝鲜', '、', '欧美', '及', '澳大利亚', '等', ',', '清廷', '虽', '屡次', '禁止', '，', '但', '该报', '在', '中国', '本土', '的', '销售量', '一直', '居首位', '。']",梁启超传.txt
Nh,BOOK,"(7, 8)","(9, 10)",梁启超,《清议报》,"['１', '９', '０', '２', '年', '元旦', '，', '梁启超', '在', '《清议报》', '停刊', '后', '又', '创办', '了', '《新民丛报》', ' ', '。']",梁启超传.txt
BOOK,BOOK,"(9, 10)","(15, 16)",《清议报》,《新民丛报》,"['１', '９', '０', '２', '年', '元旦', '，', '梁启超', '在', '《清议报》', '停刊', '后', '又', '创办', '了', '《新民丛报》', ' ', '。']",梁启超传.txt
Nh,BOOK,"(0, 1)","(5, 6)",梁启超,《新民丛报》,"['梁启超', '备受', '鼓舞', '，', '为', '《新民丛报》', '撰稿', '不遗余力', '，', '有时', '一天', '写', '５', '０', '０', '０', '多字', '。']",梁启超传.txt
Nh,BOOK,"(9, 10)","(11, 12)",梁启超,《时务报》,"['其实', '远', '在', '１', '８', '９', '６', '年', '，', '梁启超', '任', '《时务报》', '总', '撰述', '的', '时候', '，', '就', '因为', '他', '热情', '有力', '地', '宣传', '维新', '的', '文章', '而', '名声', '卓著', '了', '。']",梁启超传.txt
Ns,Nh,"(7, 8)","(14, 15)",日本,康有为,"['但是', '，', '从', '总的来看', '，', '直到', '流亡', '日本', '之前', '，', '他', '基本上', '是', '以', '康有为', '的', '忠实', '追随者', '而', '出现', '于', '政论文', '坛', '的', '，', '他', '并', '没有', '自己', '独立', '的', '思想', '见解', '。']",梁启超传.txt
Ns,Nh,"(1, 2)","(4, 5)",日本,梁启超,"['亡命', '日本', '后', '，', '梁启超', '努力学习', '世界', '的', '最新', '知识', ',', '深刻', '思考', '中国', '的', '现实', '问题', ',', '思想', '开始', '突破', '康有为', '学说', '的', '藩篱', '。']",梁启超传.txt
Nh,Nh,"(2, 3)","(9, 10)",梁启超,梁启超,"['《 新民丛报 》', '是', '梁启超', '灵魂', '的', '体现', '，', '通过', '它', '梁启超', '逐步', '树立', '了', '在', '舆论界', '和', '学术界', '与日俱增', '的', '地位', '。']",梁启超传.txt
Nh,BOOK,"(2, 3)","(0, 1)",梁启超,《 新民丛报 》,"['《 新民丛报 》', '是', '梁启超', '灵魂', '的', '体现', '，', '通过', '它', '梁启超', '逐步', '树立', '了', '在', '舆论界', '和', '学术界', '与日俱增', '的', '地位', '。']",梁启超传.txt
Nh,BOOK,"(4, 5)","(0, 1)",梁启超,《新民丛报》,"['《新民丛报》', '也', '反映', '出', '梁启超', '日渐', '成熟', '的', '学术思想', '，', '代表', '着', '中国', '传统', '文化', '在', '２', '０', '世纪', '初年', '新生', '的', '方向', '。']",梁启超传.txt
Nh,Ns,"(8, 9)","(12, 13)",梁启超,中国,"['因此', '，', '在', '创办', '《新民丛报》', '的', '同时', '，', '梁启超', '又', '创办', '了', '中国', '第一份', '专门', '刊登', '小说', '的', '杂志', '—', '—', '《新小说报》', ' ', '。']",梁启超传.txt
Nh,BOOK,"(8, 9)","(4, 5)",梁启超,《新民丛报》,"['因此', '，', '在', '创办', '《新民丛报》', '的', '同时', '，', '梁启超', '又', '创办', '了', '中国', '第一份', '专门', '刊登', '小说', '的', '杂志', '—', '—', '《新小说报》', ' ', '。']",梁启超传.txt
Nh,BOOK,"(0, 1)","(1, 2)",梁在,《新小说报 》,"['梁在', '《新小说报 》', '刊发', '了', '各种各样', '的', '小说作品', ',', '甚至', '连', '他', '自己', '也', '开始', '写', '起', '小说', '来', '。']",梁启超传.txt
Ns,Ns,"(10, 11)","(12, 13)",檀香山,澳大利亚,"['梁启超', '赴', '日后', '的', '四五年', '中', '，', '先后', '访问', '了', '檀香山', '、', '澳大利亚', '和', '美国', '，', '眼界', '大开', '。']",梁启超传.txt
Ns,Ns,"(10, 11)","(14, 15)",檀香山,美国,"['梁启超', '赴', '日后', '的', '四五年', '中', '，', '先后', '访问', '了', '檀香山', '、', '澳大利亚', '和', '美国', '，', '眼界', '大开', '。']",梁启超传.txt
Ns,Ns,"(12, 13)","(14, 15)",澳大利亚,美国,"['梁启超', '赴', '日后', '的', '四五年', '中', '，', '先后', '访问', '了', '檀香山', '、', '澳大利亚', '和', '美国', '，', '眼界', '大开', '。']",梁启超传.txt
Nh,Ns,"(12, 13)","(14, 16)",梁启超,日本横滨,"['１', '８', '９', '９', '年', '１', '２', '月', '２', '０', '日', '，', '梁启超', '由', '日本', '横滨', '乘船', '，', '奔赴', '美国', '的', '檀香山', '，', '目的', '是', '发展', '自己', '的', '组织', '，', '推进', '维新', '变法', '。']",梁启超传.txt
Nh,Ns,"(12, 13)","(19, 20)",梁启超,美国,"['１', '８', '９', '９', '年', '１', '２', '月', '２', '０', '日', '，', '梁启超', '由', '日本', '横滨', '乘船', '，', '奔赴', '美国', '的', '檀香山', '，', '目的', '是', '发展', '自己', '的', '组织', '，', '推进', '维新', '变法', '。']",梁启超传.txt
Ns,Ns,"(14, 16)","(19, 20)",日本横滨,美国,"['１', '８', '９', '９', '年', '１', '２', '月', '２', '０', '日', '，', '梁启超', '由', '日本', '横滨', '乘船', '，', '奔赴', '美国', '的', '檀香山', '，', '目的', '是', '发展', '自己', '的', '组织', '，', '推进', '维新', '变法', '。']",梁启超传.txt
Ns,Ns,"(14, 16)","(21, 22)",日本横滨,檀香山,"['１', '８', '９', '９', '年', '１', '２', '月', '２', '０', '日', '，', '梁启超', '由', '日本', '横滨', '乘船', '，', '奔赴', '美国', '的', '檀香山', '，', '目的', '是', '发展', '自己', '的', '组织', '，', '推进', '维新', '变法', '。']",梁启超传.txt
Ns,Ns,"(19, 20)","(21, 22)",美国,檀香山,"['１', '８', '９', '９', '年', '１', '２', '月', '２', '０', '日', '，', '梁启超', '由', '日本', '横滨', '乘船', '，', '奔赴', '美国', '的', '檀香山', '，', '目的', '是', '发展', '自己', '的', '组织', '，', '推进', '维新', '变法', '。']",梁启超传.txt
Nh,Ns,"(0, 1)","(2, 3)",梁启超,檀香山,"['梁启超', '在', '檀香山', '停留', '半年', '，', '到处', '集会', '、', '演讲', '，', '宣传', '其', '救国', '的', '改良主义', '主张', '；']",梁启超传.txt
Nh,Nh,"(0, 1)","(3, 4)",梁启超,何蕙珍,"['梁启超', '初次', '见到', '何蕙珍', '，', '并未', '在意', '。']",梁启超传.txt
Nh,Nh,"(4, 5)","(11, 12)",梁启超,何蕙珍,"['通过', '多次', '接触', '，', '梁启超', '逐渐', '开始', '注意', '起蕙', '珍来', '，', '何蕙珍', '不仅', '长相', '漂亮', '，', '行为', '举止', '也', '高雅', '得体', '，', '谈吐不凡', '，', '梁启超', '不由得', '心中', '暗暗', '钦佩', '。']",梁启超传.txt
Ns,Nh,"(1, 2)","(8, 9)",檀香山,梁启超,"['当时', '檀香山', '有', '不少', '人', '并', '不', '赞同', '梁启超', '的', '改良主义', '观点', ',', '时常', '有人', '用', '英文', '在', '报上', '发表文章', '抨击', '梁', ',', '梁启超', '心中', '不服', ',', '但', '无法', '用', '英文', '辩驳', '。']",梁启超传.txt
Nh,Nh,"(4, 5)","(8, 9)",何蕙珍,梁启超,"['有', '一天', '晚上', '，', '何蕙珍', '的', '父亲', '请', '梁启超', '到', '家中', '赴宴', '，', '当地', '的', '许多', '官吏', '名流', '皆', '来', '作陪', '，', '梁启超', '侃侃而谈', '其', '改良', '的', '政治', '主张', '，', '何蕙', '珍以', '流利', '明快', '的', '英语', '为', '他', '翻译', '。']",梁启超传.txt
Nh,Nh,"(0, 1)","(7, 8)",何蕙珍,梁启超,"['何蕙珍', '还', '将', '她', '在', '报上', '替', '梁启超', '辩驳', '的', '文章', '底稿', '拿给', '梁看', '，', '梁启超', '为何', '小姐', '的', '文才', '和', '一份', '痴心', '所', '感动', '。']",梁启超传.txt
Nh,Nh,"(7, 8)","(13, 14)",梁启超,梁看,"['何蕙珍', '还', '将', '她', '在', '报上', '替', '梁启超', '辩驳', '的', '文章', '底稿', '拿给', '梁看', '，', '梁启超', '为何', '小姐', '的', '文才', '和', '一份', '痴心', '所', '感动', '。']",梁启超传.txt
Nh,Nh,"(13, 14)","(15, 16)",梁看,梁启超,"['何蕙珍', '还', '将', '她', '在', '报上', '替', '梁启超', '辩驳', '的', '文章', '底稿', '拿给', '梁看', '，', '梁启超', '为何', '小姐', '的', '文才', '和', '一份', '痴心', '所', '感动', '。']",梁启超传.txt
Nh,Nh,"(3, 4)","(10, 11)",梁启超,何蕙珍,"['几天', '后', '，', '梁启超', '如约', '将', '照片', '送给', '何', '，', '何蕙珍', '也', '回赠', '了', '亲手', '织绣', '的', '两把', '精美', '的', '小扇', '。']",梁启超传.txt
Nh,Ns,"(2, 3)","(6, 7)",梁启超,中国,"['然而', '，', '梁启超', '作为', '一个', '受到', '中国', '传统', '文化', '和', '旧道德', '潜移默化', '影响', '多年', '的', '改良派', '首领', '，', '他', '已', '无法', '突破', '封建', '婚姻', '的', '藩篱', '。']",梁启超传.txt
Nh,Nh,"(1, 2)","(8, 9)",梁,谭嗣同,"['一是', '梁', '已有', '妻子', '，', '并', '曾', '和', '谭嗣同', '等', '人', '组织', '过', '一夫一妻', '世界', '会', '，', '绝不能', '再娶', '；']",梁启超传.txt
Nh,Nh,"(2, 3)","(6, 7)",梁启超,何,"['随后', '，', '梁启超', '让', '好友', '转告', '何', '小姐', '他', '的', '感激', '，', '并', '将', '为', '她', '选一', '佳婿', '。']",梁启超传.txt
Nh,Nh,"(5, 6)","(7, 8)",梁启超,何,"['不料', '，', '这位', '好友', '告诉', '梁启超', '，', '何', '小姐', '自从', '见到', '梁后', '，', '就', '已', '决定', '终身', '不嫁', '。']",梁启超传.txt
Nh,Nh,"(5, 6)","(11, 12)",梁启超,梁后,"['不料', '，', '这位', '好友', '告诉', '梁启超', '，', '何', '小姐', '自从', '见到', '梁后', '，', '就', '已', '决定', '终身', '不嫁', '。']",梁启超传.txt
Nh,Nh,"(7, 8)","(11, 12)",何,梁后,"['不料', '，', '这位', '好友', '告诉', '梁启超', '，', '何', '小姐', '自从', '见到', '梁后', '，', '就', '已', '决定', '终身', '不嫁', '。']",梁启超传.txt
Nh,Nh,"(3, 4)","(8, 9)",何蕙珍,梁启超,"['数日', '后', '，', '何蕙珍', '的', '英文', '老师', '宴请', '梁启超', '，', '蕙珍', '作陪', '，', '两人', '促膝长谈', '。']",梁启超传.txt
Nh,Nh,"(3, 4)","(10, 11)",何蕙珍,蕙珍,"['数日', '后', '，', '何蕙珍', '的', '英文', '老师', '宴请', '梁启超', '，', '蕙珍', '作陪', '，', '两人', '促膝长谈', '。']",梁启超传.txt
Nh,Nh,"(8, 9)","(10, 11)",梁启超,蕙珍,"['数日', '后', '，', '何蕙珍', '的', '英文', '老师', '宴请', '梁启超', '，', '蕙珍', '作陪', '，', '两人', '促膝长谈', '。']",梁启超传.txt
Nh,Nh,"(6, 7)","(11, 12)",李蕙,何,"['从小', '受', '封建', '伦理', '教育', '的', '李蕙', '仙', '却', '建议', '梁娶', '何', '小姐', '为', '妾', '，', '被', '梁启超', '一口', '拒绝', '了', '。']",梁启超传.txt
Nh,Nh,"(11, 12)","(17, 18)",何,梁启超,"['从小', '受', '封建', '伦理', '教育', '的', '李蕙', '仙', '却', '建议', '梁娶', '何', '小姐', '为', '妾', '，', '被', '梁启超', '一口', '拒绝', '了', '。']",梁启超传.txt
Nh,Ns,"(8, 9)","(10, 11)",梁启超,檀香山,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Nh,Ns,"(8, 9)","(12, 13)",梁启超,日本,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Nh,Ns,"(8, 9)","(15, 16)",梁启超,上海,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Ns,Ns,"(10, 11)","(12, 13)",檀香山,日本,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Ns,Ns,"(10, 11)","(15, 16)",檀香山,上海,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Ns,Ns,"(12, 13)","(15, 16)",日本,上海,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Ns,Nh,"(12, 13)","(18, 19)",日本,唐才常,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Ns,Nh,"(15, 16)","(18, 19)",上海,唐才常,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Nh,Nh,"(18, 19)","(24, 25)",唐才常,梁,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Nh,Ns,"(24, 25)","(29, 30)",梁,新加坡,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Nh,Nh,"(24, 25)","(31, 32)",梁,康有为,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Ns,Nh,"(29, 30)","(31, 32)",新加坡,康有为,"['１', '９', '０', '０', '年', '７', '月', '，', '梁启超', '从', '檀香山', '返回', '日本', '，', '密赴', '上海', '，', '此时', '唐才常', '等', '人', '已', '被捕', '，', '梁', '觉得', '形势危急', '，', '赶往', '新加坡', '向', '康有为', '请求', '对策', '。']",梁启超传.txt
Ns,Nh,"(3, 4)","(6, 7)",澳大利亚,梁,"['９', '月', '，', '澳大利亚', '保皇党', '邀请', '梁', '出访', '，', '梁启超', '在', '澳大利亚', '停留', '八个', '多月', '，', '每日', '不是', '交游', '，', '就是', '演讲', '，', '或者', '组织', '会众', '，', '或者', '向', '大亨', '筹款', '，', '十分', '忙碌', '。']",梁启超传.txt
Ns,Nh,"(3, 4)","(9, 10)",澳大利亚,梁启超,"['９', '月', '，', '澳大利亚', '保皇党', '邀请', '梁', '出访', '，', '梁启超', '在', '澳大利亚', '停留', '八个', '多月', '，', '每日', '不是', '交游', '，', '就是', '演讲', '，', '或者', '组织', '会众', '，', '或者', '向', '大亨', '筹款', '，', '十分', '忙碌', '。']",梁启超传.txt
Nh,Nh,"(6, 7)","(9, 10)",梁,梁启超,"['９', '月', '，', '澳大利亚', '保皇党', '邀请', '梁', '出访', '，', '梁启超', '在', '澳大利亚', '停留', '八个', '多月', '，', '每日', '不是', '交游', '，', '就是', '演讲', '，', '或者', '组织', '会众', '，', '或者', '向', '大亨', '筹款', '，', '十分', '忙碌', '。']",梁启超传.txt
Nh,Ns,"(6, 7)","(11, 12)",梁,澳大利亚,"['９', '月', '，', '澳大利亚', '保皇党', '邀请', '梁', '出访', '，', '梁启超', '在', '澳大利亚', '停留', '八个', '多月', '，', '每日', '不是', '交游', '，', '就是', '演讲', '，', '或者', '组织', '会众', '，', '或者', '向', '大亨', '筹款', '，', '十分', '忙碌', '。']",梁启超传.txt
Nh,Ns,"(9, 10)","(11, 12)",梁启超,澳大利亚,"['９', '月', '，', '澳大利亚', '保皇党', '邀请', '梁', '出访', '，', '梁启超', '在', '澳大利亚', '停留', '八个', '多月', '，', '每日', '不是', '交游', '，', '就是', '演讲', '，', '或者', '组织', '会众', '，', '或者', '向', '大亨', '筹款', '，', '十分', '忙碌', '。']",梁启超传.txt
Nh,Ns,"(7, 8)","(9, 10)",梁启超,日本,"['１', '９', '０', '１', '年', '５', '月', '梁启超', '返回', '日本', '，', '思想', '趋于', '激进', '。']",梁启超传.txt
Nh,Ns,"(8, 9)","(15, 16)",梁启超,美国,"['１', '９', '０', '３', '年', '２', '月', '，', '梁启超', '开始', '了', '他', '早已', '梦想', '的', '美国', '之', '行', '。']",梁启超传.txt
Ns,Ns,"(2, 3)","(4, 5)",加拿大,温哥华,"['他', '先到', '加拿大', '的', '温哥华', '，', '后', '到', '蒙特利尔', '，', '再', '驶往', '美国', '的', '纽约', '，', '先后', '游历', '了', '美国', '的', '十几座', '城市', '；']",梁启超传.txt
Ns,Ns,"(2, 3)","(8, 9)",加拿大,蒙特利尔,"['他', '先到', '加拿大', '的', '温哥华', '，', '后', '到', '蒙特利尔', '，', '再', '驶往', '美国', '的', '纽约', '，', '先后', '游历', '了', '美国', '的', '十几座', '城市', '；']",梁启超传.txt
