Ns,Ns,"(3, 5)","(6, 7)",浙江绍兴,东昌,"['一个', '婴儿', '在', '浙江', '绍兴', '城内', '东昌', '坊', '口', '的', '新', '台门', '周宅', '诞生', '了', '。']",鲁迅传.txt
Ns,Ns,"(11, 12)","(17, 18)",德国,英,"['江口', '先生', '介绍', '说', '，', '当时', '日本', '的', '医学', '质量', '与', '德国', '相差无几', '，', '大大', '超过', '了', '英', '、', '美', '、', '法等国', '，', '并且', '医校', '的', '发展', '多于', '工科', '、', '农校', '，', '所以', '名额', '多', '，', '可', '使', '留学生', '有', '一个', '较', '好', '的', '安排', '。']",鲁迅传.txt
Ns,Ns,"(17, 18)","(19, 20)",英,美,"['江口', '先生', '介绍', '说', '，', '当时', '日本', '的', '医学', '质量', '与', '德国', '相差无几', '，', '大大', '超过', '了', '英', '、', '美', '、', '法等国', '，', '并且', '医校', '的', '发展', '多于', '工科', '、', '农校', '，', '所以', '名额', '多', '，', '可', '使', '留学生', '有', '一个', '较', '好', '的', '安排', '。']",鲁迅传.txt
Nh,Nh,"(0, 1)","(7, 8)",江口,鲁迅,"['江口', '先生', '充满', '情意', '的', '劝说', '，', '鲁迅', '觉得', '是', '有', '道理', '的', '，', '他', '不想', '去作', '无谓', '的', '竞争', '了', '。']",鲁迅传.txt
Ns,Ns,"(3, 4)","(8, 9)",日本,日本,"['他', '又', '从', '日本', '历史', '书中', '得知', '，', '日本', '的', '明治维新', '就是', '发端', '于', '医学', '的', '进步', '。']",鲁迅传.txt
Ns,Ns,"(14, 15)","(19, 20)",日本,日本,"['尽管', '这种', '记载', '可能', '有', '夸大', '失实', '之', '处', '，', '然而', '西方', '医学', '在', '日本', '的', '传播', '，', '为', '日本', '近代', '自然科学', '奠定', '了', '唯物主义', '自然观', '的', '思想', '基础', '，', '这', '对', '明治维新', '的', '思想', '启蒙运动', '确实', '起', '了', '推动', '作用', '。']",鲁迅传.txt
Nh,Nh,"(9, 10)","(15, 16)",仲艺,杨枢,"['5', '月', '23', '日', '，', '仙台', '医专', '校长', '山形', '仲艺', '和', '教务主任', '内田守', '一', '复函', '杨枢', '，', '答应', '周树人', '可以', '免试', '入学', '。']",鲁迅传.txt
Ns,Nh,"(15, 16)","(17, 18)",中国,周树人,"['仙台', '地方', '报', '《河北新报》', '在', '7', '月', '15', '日', '报道', '了', '仙台', '医专', '已', '批准', '中国', '留学生', '周树人', '于', '9', '月', '11', '日', '来校', '学习', '的', '消息', '。']",鲁迅传.txt
Nh,BOOK,"(17, 18)","(10, 11)",鲁迅,《东北新闻》,"['9', '月', '10', '日', '，', '仙台', '的', '另一家', '地方', '报纸', '《东北新闻》', '，', '更', '具体', '地', '报道', '了', '鲁迅', '已到', '仙台', '，', '还', '说', '他', '“', '正在', '寻找', '经营', '中国', '饭菜', '的', '旅店', '”', '。']",鲁迅传.txt
Ns,Nh,"(2, 4)","(8, 9)",片平町,佐藤,"['这', '就是', '片平', '町', '五十二', '番', '地', '的', '佐藤', '客店', '。']",鲁迅传.txt
Ns,Nh,"(4, 5)","(9, 10)",藩镇,伊达,"['他原', '是', '仙台', '一带', '藩镇', '的', '武士', '，', '藩主', '伊达', '的', '家臣', '。']",鲁迅传.txt
Nh,Nh,"(0, 1)","(2, 3)",鲁迅,佐藤,"['鲁迅', '在', '佐藤', '客店', '虽', '没有', '久住', '，', '但是', '佐藤', '老人', '很', '喜欢', '这个', '来自', '邻邦', '的', '青年', '学生', '，', '为了', '表达', '自己', '的', '心意', '，', '他', '把', '自己', '珍藏', '的', '一把', '白壳', '短刀', '，', '送给', '鲁迅', '作', '纪念', '。']",鲁迅传.txt
Nh,Nh,"(2, 3)","(9, 10)",佐藤,佐藤,"['鲁迅', '在', '佐藤', '客店', '虽', '没有', '久住', '，', '但是', '佐藤', '老人', '很', '喜欢', '这个', '来自', '邻邦', '的', '青年', '学生', '，', '为了', '表达', '自己', '的', '心意', '，', '他', '把', '自己', '珍藏', '的', '一把', '白壳', '短刀', '，', '送给', '鲁迅', '作', '纪念', '。']",鲁迅传.txt
Nh,Ns,"(9, 10)","(13, 14)",藤野,日本,"['但是', '，', '正是', '这位', '严格', '得', '近乎', '苛刻', '的', '藤野', '先生', '，', '把', '日本', '人民', '的', '深厚', '友情', '带给', '了', '鲁迅', '，', '而', '这种', '深厚', '的', '友情', '是', '那样', '珍贵', '地', '一直', '温暖', '着', '鲁迅', '的', '心', '。']",鲁迅传.txt
Ns,Nh,"(13, 14)","(20, 21)",日本,鲁迅,"['但是', '，', '正是', '这位', '严格', '得', '近乎', '苛刻', '的', '藤野', '先生', '，', '把', '日本', '人民', '的', '深厚', '友情', '带给', '了', '鲁迅', '，', '而', '这种', '深厚', '的', '友情', '是', '那样', '珍贵', '地', '一直', '温暖', '着', '鲁迅', '的', '心', '。']",鲁迅传.txt
Nh,Ns,"(0, 1)","(5, 7)",藤野,福井县坂井,"['藤野', '先生', '1874', '年', '生于', '福井县', '坂井', '郡', '本藏村', '。']",鲁迅传.txt
Nh,Nh,"(5, 6)","(10, 11)",藤野,鲁迅,"['开课', '一个', '星期', '后', '，', '藤野', '先生', '派', '助手', '叫', '鲁迅', '来到', '研究室', '。']",鲁迅传.txt
Nh,Nh,"(2, 3)","(8, 9)",藤野,鲁迅,"['不多时', '，', '藤野', '先生', '又', '把', '笔记本', '退还给', '鲁迅', '。']",鲁迅传.txt
Nh,Nh,"(0, 1)","(4, 5)",藤野,鲁迅,"['藤野', '先生', '还', '让', '鲁迅', '每周', '把', '笔记本', '交给', '他', '一次', '，', '他', '都', '同样', '认真', '地', '加以', '改正', '，', '一直', '继续', '到', '教完', '他', '所', '担任', '的', '功课', '：', '骨学', '、', '血管', '学', '、', '神经学', '。']",鲁迅传.txt
Nh,Nh,"(3, 4)","(7, 8)",藤野,鲁迅,"['还有', '一次', '，', '藤野', '先生', '在', '检查', '鲁迅', '的', '笔记', '时', '，', '发现', '一幅', '下臂', '血管', '图画', '得', '不', '准确', '，', '便', '指着', '图', '，', '和蔼', '地', '说道', '：']",鲁迅传.txt
Ns,Ns,"(31, 32)","(34, 35)",日本,中国,"['鲁迅', '从藤野', '先生', '那里', '感受', '了', '一种', '崇高', '的', '爱', '，', '他', '深切', '地', '理解', '：', '这', '不仅', '是', '老师', '对', '学生', '的', '严格', '的', '真挚', '的', '爱', '，', '也', '是', '日本', '人民', '尊重', '中国', '人民', '的', '深情厚意', '。']",鲁迅传.txt
Ns,Nh,"(1, 2)","(4, 5)",日本,鲁迅,"['这是', '日本', '人民', '给', '鲁迅', '留下', '的', '永远', '不会', '消失', '的', '美好记忆', '。']",鲁迅传.txt
Nh,Nh,"(0, 1)","(5, 6)",鲁迅,藤野,"['鲁迅', '回国', '后', '，', '把', '藤野', '先生', '送给', '他', '的', '照片', '，', '一直', '郑重', '地挂', '在', '自己', '书桌', '对面', '的', '墙上', '，', '时时', '衷心', '地', '缅怀', '着', '他', '。']",鲁迅传.txt
Ns,Nh,"(3, 4)","(9, 10)",中国,藤野,"['在', '黑暗', '笼罩着', '中国', '的', '年', '月', '里', '，', '藤野', '先生', '的', '形象', '在', '鲁迅', '心中', '熠熠', '闪光', '。']",鲁迅传.txt
Nh,Nh,"(9, 10)","(14, 15)",藤野,鲁迅,"['在', '黑暗', '笼罩着', '中国', '的', '年', '月', '里', '，', '藤野', '先生', '的', '形象', '在', '鲁迅', '心中', '熠熠', '闪光', '。']",鲁迅传.txt
Ns,Nh,"(1, 2)","(8, 9)",日本,鲁迅,"['当', '日本', '帝国主义者', '对', '我国', '发动', '侵略', '，', '鲁迅', '对此', '感到', '义愤填膺', '时', '，', '藤野', '先生', '的', '形象', '依然', '使', '鲁迅', '确信', '日本', '人民', '是', '善良', '和', '友好', '的', '。']",鲁迅传.txt
Nh,Nh,"(8, 9)","(14, 15)",鲁迅,藤野,"['当', '日本', '帝国主义者', '对', '我国', '发动', '侵略', '，', '鲁迅', '对此', '感到', '义愤填膺', '时', '，', '藤野', '先生', '的', '形象', '依然', '使', '鲁迅', '确信', '日本', '人民', '是', '善良', '和', '友好', '的', '。']",鲁迅传.txt
Nh,Nh,"(14, 15)","(20, 21)",藤野,鲁迅,"['当', '日本', '帝国主义者', '对', '我国', '发动', '侵略', '，', '鲁迅', '对此', '感到', '义愤填膺', '时', '，', '藤野', '先生', '的', '形象', '依然', '使', '鲁迅', '确信', '日本', '人民', '是', '善良', '和', '友好', '的', '。']",鲁迅传.txt
Nh,Ns,"(20, 21)","(22, 23)",鲁迅,日本,"['当', '日本', '帝国主义者', '对', '我国', '发动', '侵略', '，', '鲁迅', '对此', '感到', '义愤填膺', '时', '，', '藤野', '先生', '的', '形象', '依然', '使', '鲁迅', '确信', '日本', '人民', '是', '善良', '和', '友好', '的', '。']",鲁迅传.txt
Nh,BOOK,"(2, 3)","(0, 1)",鲁迅,《藤野先生》,"['《藤野先生》', '正是', '鲁迅', '用', '记忆', '中', '最', '美好', '的', '情感', '织缀', '而', '成', '的', '，', '这篇', '散文', '最后', '深情', '地写', '着', '：', '每当', '夜间', '疲倦', '，', '正想', '偷懒', '时', '，', '仰面', '在', '灯光', '中', '瞥见', '他', '黑瘦', '的', '面貌', '，', '似乎', '正要', '说出', '抑扬顿挫', '的话', '来', '，', '便', '使', '我', '忽', '又', '良心发现', '，', '而且', '增加', '勇气', '了', '，', '于是', '又', '点', '上', '枝烟', '，', '再', '继续', '写些', '为', '“', '正人君子', '”', '之流', '所', '深恶痛绝', '的', '文字', '。']",鲁迅传.txt
Nh,Nh,"(1, 2)","(7, 8)",藤野,鲁迅,"['由于', '藤野', '先生', '认真', '的', '辅导', '，', '鲁迅', '第一', '学期', '的', '考试', '赢得', '了', '中等', '成绩', '，', '平均', '分数', '在', '及格', '之上', '。']",鲁迅传.txt
Ns,Ns,"(7, 8)","(9, 10)",中国,日本,"['一部分', '受', '沙文主义', '思想', '影响', '的', '歧视', '中国', '的', '日本', '学生', '怀疑', '起来', '了', '。']",鲁迅传.txt
Nh,Nh,"(15, 16)","(17, 18)",鲁迅,鲁迅,"['这位', '干事', '只', '翻检', '了', '一下', '，', '并', '没有', '带走', '，', '当场', '就', '还给', '了', '鲁迅', '，', '鲁迅', '感到', '纳闷', '。']",鲁迅传.txt
Nh,BOOK,"(13, 14)","(6, 7)",列夫,《新约》,"['这', '本来', '是', '基督教', '的', '圣经', '《新约》', '上', '的', '教训', '，', '而', '当时', '列夫', '?']",鲁迅传.txt
Ns,Ns,"(12, 13)","(14, 15)",日本天皇,俄国,"['托尔斯泰', '反对', '日俄战争', '，', '便', '把', '这句', '话', '分别', '写', '在', '给', '日本天皇', '和', '俄国', '沙皇', '的', '信中', '，', '此事', '曾', '在', '日本', '轰动一时', '。']",鲁迅传.txt
Nh,Ns,"(0, 1)","(6, 7)",托尔斯泰,英国,"['托尔斯泰', '的', '信', '最初', '发表', '在', '英国', '的', '《泰晤士报》', '，', '以后', '日本', '社会主义者', '办', '的', '《平民新闻》', '周刊', '加以', '译载', '，', '进行', '反战', '的', '宣传', '。']",鲁迅传.txt
Ns,Ns,"(6, 7)","(11, 12)",英国,日本,"['托尔斯泰', '的', '信', '最初', '发表', '在', '英国', '的', '《泰晤士报》', '，', '以后', '日本', '社会主义者', '办', '的', '《平民新闻》', '周刊', '加以', '译载', '，', '进行', '反战', '的', '宣传', '。']",鲁迅传.txt
Ns,BOOK,"(6, 7)","(8, 9)",英国,《泰晤士报》,"['托尔斯泰', '的', '信', '最初', '发表', '在', '英国', '的', '《泰晤士报》', '，', '以后', '日本', '社会主义者', '办', '的', '《平民新闻》', '周刊', '加以', '译载', '，', '进行', '反战', '的', '宣传', '。']",鲁迅传.txt
Ns,BOOK,"(11, 12)","(8, 9)",日本,《泰晤士报》,"['托尔斯泰', '的', '信', '最初', '发表', '在', '英国', '的', '《泰晤士报》', '，', '以后', '日本', '社会主义者', '办', '的', '《平民新闻》', '周刊', '加以', '译载', '，', '进行', '反战', '的', '宣传', '。']",鲁迅传.txt
Ns,BOOK,"(11, 12)","(15, 16)",日本,《平民新闻》,"['托尔斯泰', '的', '信', '最初', '发表', '在', '英国', '的', '《泰晤士报》', '，', '以后', '日本', '社会主义者', '办', '的', '《平民新闻》', '周刊', '加以', '译载', '，', '进行', '反战', '的', '宣传', '。']",鲁迅传.txt
BOOK,BOOK,"(8, 9)","(15, 16)",《泰晤士报》,《平民新闻》,"['托尔斯泰', '的', '信', '最初', '发表', '在', '英国', '的', '《泰晤士报》', '，', '以后', '日本', '社会主义者', '办', '的', '《平民新闻》', '周刊', '加以', '译载', '，', '进行', '反战', '的', '宣传', '。']",鲁迅传.txt
Nh,Nh,"(19, 20)","(22, 23)",藤野,鲁迅,"['紧接着', '“', '改悔', '”', '的', '警告', '之后', '，', '就是', '毁谤', '，', '说', '是', '上学', '年', '解剖学', '的', '试题', '，', '藤野', '先生', '在', '鲁迅', '的', '笔记本', '上', '都', '打', '了', '记号', '，', '所以', '鲁迅', '才', '得到', '那样', '好', '的', '成绩', '。']",鲁迅传.txt
Ns,Ns,"(9, 10)","(11, 12)",日本,俄国,"['当时', '日俄战争', '刚刚', '结束', '，', '放映', '的', '大多', '是', '日本', '战胜', '俄国', '的', '镜头', '。']",鲁迅传.txt
BOOK,BOOK,"(1, 2)","(3, 4)",《自题小象》,《斯巴达之魂》,"['写过', '《自题小象》', '和', '《斯巴达之魂》', '、', '立志', '“', '血荐轩辕', '”', '、', '呼唤', '过', '祖国', '人民', '应当', '有', '斯巴达', '勇武', '不屈', '精神', '的', '鲁迅', '，', '怎能', '忍受', '这种', '放肆', '地', '嘲弄', '我们', '民族尊严', '的', '喝彩', '，', '怎能', '忍受', '在', '同胞', '流血', '时', '无动于衷', '的', '麻木', '呢', '?']",鲁迅传.txt
Ns,Ns,"(69, 70)","(75, 76)",旅顺,东京,"['鲁迅', '吃不下', '饭', '了', '，', '睡不着', '觉', '了', '，', '他', '常常', '独自', '躺', '在', '教室', '外面', '的', '草坪', '上', '，', '仰望', '长空', '，', '长', '空中', '的', '乌云', '在', '翻滚', '，', '像', '一群', '狂怒', '的', '野马', '在', '急驰', '，', '而', '在', '他', '心中', '，', '狂飙', '突起', '了', '，', '家乡', '的', '势利', '的', '眼睛', '，', '水师', '学堂', '的', '乌烟瘴气', '，', '神州大地', '上', '沉重', '的', '暗夜', '，', '两个', '恶魔', '对', '祖国', '领土', '旅顺', '港口', '疯狂', '的', '争夺', '，', '东京', '街头', '中国', '的', '留学生', '被', '讥笑', '为', '“', '半边', '和尚', '”', '，', '还有', '“', '你', '改悔', '吧', '’', '的', '匿名信', '，', '以至', '今天', '的', '这种', '麻木', '与', '喝彩', '，', '都', '化为', '一把', '把', '利刃', '在', '割', '着', '他', '。']",鲁迅传.txt
Ns,Ns,"(75, 76)","(77, 78)",东京,中国,"['鲁迅', '吃不下', '饭', '了', '，', '睡不着', '觉', '了', '，', '他', '常常', '独自', '躺', '在', '教室', '外面', '的', '草坪', '上', '，', '仰望', '长空', '，', '长', '空中', '的', '乌云', '在', '翻滚', '，', '像', '一群', '狂怒', '的', '野马', '在', '急驰', '，', '而', '在', '他', '心中', '，', '狂飙', '突起', '了', '，', '家乡', '的', '势利', '的', '眼睛', '，', '水师', '学堂', '的', '乌烟瘴气', '，', '神州大地', '上', '沉重', '的', '暗夜', '，', '两个', '恶魔', '对', '祖国', '领土', '旅顺', '港口', '疯狂', '的', '争夺', '，', '东京', '街头', '中国', '的', '留学生', '被', '讥笑', '为', '“', '半边', '和尚', '”', '，', '还有', '“', '你', '改悔', '吧', '’', '的', '匿名信', '，', '以至', '今天', '的', '这种', '麻木', '与', '喝彩', '，', '都', '化为', '一把', '把', '利刃', '在', '割', '着', '他', '。']",鲁迅传.txt
Nh,Ns,"(0, 1)","(2, 3)",鲁迅,日本,"['鲁迅', '到', '日本', '之后', '，', '日甚一日', '的', '祖国', '危亡', '的', '形势', '使', '他', '无法', '安静', '地', '呆', '在', '解剖室', '里', '了', '。']",鲁迅传.txt
Nh,Nh,"(15, 16)","(19, 20)",藤野,藤野,"['鲁迅', '在', '决心', '改变', '自己', '的', '生活道路', '后', '，', '便', '去向', '他', '所', '热爱', '的', '藤野', '先生', '告别', '，', '藤野', '先生', '听', '了', '之后', '，', '脸上', '的', '表情', '有点', '悲哀', '，', '似乎', '想', '说', '什么', '话', '，', '但', '终于', '没有', '说', '。']",鲁迅传.txt
Nh,Ns,"(0, 1)","(4, 5)",鲁迅,东京,"['鲁迅', '从', '仙台', '到', '东京', '不久', '，', '夏季', '已经', '来临', '。']",鲁迅传.txt
Ns,Ni,"(1, 2)","(8, 11)",东京,东京德语协会,"['到', '东京', '之后', '，', '他', '把', '学籍', '放在', '东京', '德语', '协会', '的', '德语', '学校', '，', '仍然', '以', '中国', '留学生', '的', '身份', '领取', '清朝', '的', '官费', '。']",鲁迅传.txt
Ni,Ni,"(8, 11)","(12, 14)",东京德语协会,德语学校,"['到', '东京', '之后', '，', '他', '把', '学籍', '放在', '东京', '德语', '协会', '的', '德语', '学校', '，', '仍然', '以', '中国', '留学生', '的', '身份', '领取', '清朝', '的', '官费', '。']",鲁迅传.txt
Ni,Ns,"(8, 11)","(17, 18)",东京德语协会,中国,"['到', '东京', '之后', '，', '他', '把', '学籍', '放在', '东京', '德语', '协会', '的', '德语', '学校', '，', '仍然', '以', '中国', '留学生', '的', '身份', '领取', '清朝', '的', '官费', '。']",鲁迅传.txt
Ni,Ns,"(12, 14)","(17, 18)",德语学校,中国,"['到', '东京', '之后', '，', '他', '把', '学籍', '放在', '东京', '德语', '协会', '的', '德语', '学校', '，', '仍然', '以', '中国', '留学生', '的', '身份', '领取', '清朝', '的', '官费', '。']",鲁迅传.txt
Nh,Nh,"(0, 1)","(7, 8)",周,鲁迅,"['周', '老太太', '所以', '如此', '匆忙', '地', '决断', '鲁迅', '的', '婚事', '，', '是因为', '她', '听到', '一个', '谣言', '，', '说', '是', '在', '日本', '留学', '的', '一位', '同乡', '，', '看到', '鲁迅', '和', '一个', '日本', '女人', '结了婚', '，', '而且', '看见', '他们', '领着', '孩子', '在', '神田', '街头', '上', '散步', '。']",鲁迅传.txt
Ns,Nh,"(20, 21)","(27, 28)",日本,鲁迅,"['周', '老太太', '所以', '如此', '匆忙', '地', '决断', '鲁迅', '的', '婚事', '，', '是因为', '她', '听到', '一个', '谣言', '，', '说', '是', '在', '日本', '留学', '的', '一位', '同乡', '，', '看到', '鲁迅', '和', '一个', '日本', '女人', '结了婚', '，', '而且', '看见', '他们', '领着', '孩子', '在', '神田', '街头', '上', '散步', '。']",鲁迅传.txt
Nh,Ns,"(27, 28)","(30, 31)",鲁迅,日本,"['周', '老太太', '所以', '如此', '匆忙', '地', '决断', '鲁迅', '的', '婚事', '，', '是因为', '她', '听到', '一个', '谣言', '，', '说', '是', '在', '日本', '留学', '的', '一位', '同乡', '，', '看到', '鲁迅', '和', '一个', '日本', '女人', '结了婚', '，', '而且', '看见', '他们', '领着', '孩子', '在', '神田', '街头', '上', '散步', '。']",鲁迅传.txt
Ns,Ns,"(13, 14)","(16, 17)",日本,中国,"['周', '老太太', '听到', '这种', '谣言', '是', '不能不', '慌乱', '的', '，', '那时', '确有', '一些', '日本', '女子', '嫁给', '中国', '留学生', '。']",鲁迅传.txt
Ns,Ns,"(3, 4)","(10, 11)",日本,町,"['那时', '，', '在', '日本', '的', '《万朝报》', '上', '曾', '刊登', '过神保', '町', '的', '漂亮', '姑娘', '嫁给', '中国', '留学生', '的', '消息', '。']",鲁迅传.txt
Ns,BOOK,"(3, 4)","(5, 6)",日本,《万朝报》,"['那时', '，', '在', '日本', '的', '《万朝报》', '上', '曾', '刊登', '过神保', '町', '的', '漂亮', '姑娘', '嫁给', '中国', '留学生', '的', '消息', '。']",鲁迅传.txt
Ns,Ns,"(10, 11)","(15, 16)",町,中国,"['那时', '，', '在', '日本', '的', '《万朝报》', '上', '曾', '刊登', '过神保', '町', '的', '漂亮', '姑娘', '嫁给', '中国', '留学生', '的', '消息', '。']",鲁迅传.txt
Ns,BOOK,"(10, 11)","(5, 6)",町,《万朝报》,"['那时', '，', '在', '日本', '的', '《万朝报》', '上', '曾', '刊登', '过神保', '町', '的', '漂亮', '姑娘', '嫁给', '中国', '留学生', '的', '消息', '。']",鲁迅传.txt
Nh,Nh,"(0, 1)","(7, 8)",周,朱安,"['周', '老太太', '选择', '的', '新娘', '，', '名叫', '朱安', '。']",鲁迅传.txt
Ns,Nh,"(3, 4)","(10, 11)",绍兴,鲁迅,"['家', '就', '在', '绍兴', '城内', '的', '丁家', '衖', '，', '是', '鲁迅', '叔祖母', '玉田', '夫人', '兰', '太太', '的', '同族', '。']",鲁迅传.txt
Nh,Nh,"(10, 11)","(12, 13)",鲁迅,玉田,"['家', '就', '在', '绍兴', '城内', '的', '丁家', '衖', '，', '是', '鲁迅', '叔祖母', '玉田', '夫人', '兰', '太太', '的', '同族', '。']",鲁迅传.txt
Nh,Nh,"(10, 11)","(14, 15)",鲁迅,兰,"['家', '就', '在', '绍兴', '城内', '的', '丁家', '衖', '，', '是', '鲁迅', '叔祖母', '玉田', '夫人', '兰', '太太', '的', '同族', '。']",鲁迅传.txt
Nh,Nh,"(12, 13)","(14, 15)",玉田,兰,"['家', '就', '在', '绍兴', '城内', '的', '丁家', '衖', '，', '是', '鲁迅', '叔祖母', '玉田', '夫人', '兰', '太太', '的', '同族', '。']",鲁迅传.txt
Ns,Nh,"(4, 5)","(11, 12)",玉田,周伯,"['这门', '婚事', '也', '正是', '玉田', '夫人', '的', '大', '儿媳妇', '，', '即', '周伯', '的', '妻子', '谦', '少奶奶', '的', '提议', '。']",鲁迅传.txt
Ns,Nh,"(7, 8)","(8, 9)",绍兴,赵氏,"['这位', '年轻', '的', '少奶奶', '，', '出身', '于', '绍兴', '赵氏', '大族', '，', '长得', '漂亮', '，', '而且', '能干', '，', '很', '有', '《红楼梦》', '里', '的', '王熙凤', '之风', '。']",鲁迅传.txt
Nh,BOOK,"(22, 23)","(19, 20)",王熙凤,《红楼梦》,"['这位', '年轻', '的', '少奶奶', '，', '出身', '于', '绍兴', '赵氏', '大族', '，', '长得', '漂亮', '，', '而且', '能干', '，', '很', '有', '《红楼梦》', '里', '的', '王熙凤', '之风', '。']",鲁迅传.txt
Nh,Nh,"(15, 16)","(17, 18)",阿安来,周,"['谦', '少奶奶', '出于', '对', '老人', '的', '关怀', '，', '便', '介绍', '了', '婆婆', '的', '内', '侄孙女', '阿安来', '给', '周', '老太太', '当大', '儿媳妇', '，', '让', '老人', '有个', '贴身', '的', '陪伴', '，', '周', '老太太', '欣然同意', '，', '而且', '和', '朱家', '订', '了', '婚约', '。']",鲁迅传.txt
Nh,Nh,"(29, 30)","(35, 36)",周,朱家,"['谦', '少奶奶', '出于', '对', '老人', '的', '关怀', '，', '便', '介绍', '了', '婆婆', '的', '内', '侄孙女', '阿安来', '给', '周', '老太太', '当大', '儿媳妇', '，', '让', '老人', '有个', '贴身', '的', '陪伴', '，', '周', '老太太', '欣然同意', '，', '而且', '和', '朱家', '订', '了', '婚约', '。']",鲁迅传.txt
Nh,Nh,"(3, 4)","(5, 6)",朱安,鲁迅,"['至于', '说', '到', '朱安', '，', '鲁迅', '恐怕', '并', '没见', '过', '。']",鲁迅传.txt
Nh,Ns,"(2, 3)","(4, 5)",鲁迅,南京,"['到', '了', '鲁迅', '去', '南京', '求学', '后', '的', '1899', '年', '5', '月', '14', '日', '，', '周家', '曾撑', '着', '两条船', '去', '夹', '溏', '看戏', '，', '当时', '男女', '分开', '，', '各', '坐在', '—', '条', '船上', '。']",鲁迅传.txt
Nh,Nh,"(8, 9)","(11, 12)",朱安,鲁迅,"['也许', '那时', '母亲', '就', '为', '儿子', '看中', '了', '朱安', '，', '但', '鲁迅', '不', '知道', '。']",鲁迅传.txt
Nh,Nh,"(4, 5)","(9, 10)",鲁迅,周冠五,"['婚姻', '仪式', '后', '，', '鲁迅', '被', '他', '本家', '兄弟', '周冠五', '和', '新台', '门子', '传', '太太', '的', '儿子', '周明山', '二人', '扶', '着', '上楼', '入', '新房', '。']",鲁迅传.txt
Nh,Nh,"(1, 2)","(6, 7)",鲁迅,朱安,"['但是', '鲁迅', '清醒', '地', '知道', '：', '朱安', '也', '是', '旧式', '婚姻', '的', '牺牲者', '，', '她', '对此', '是', '不能', '负', '任何', '责任', '的', '。']",鲁迅传.txt
Nh,Nh,"(0, 1)","(3, 4)",鲁迅,许寿裳,"['鲁迅', '对', '友人', '许寿裳', '说', '：', '“', '这是', '母亲', '送给', '的', '礼物', '，', '我', '只好', '供养', '她', '。', '”']",鲁迅传.txt
Nh,Ns,"(0, 1)","(2, 3)",鲁迅,日本,"['鲁迅', '从', '日本', '回国', '后', '，', '除了', '1910', '年', '7', '月', '至', '1912', '年', '2', '月', '在', '绍兴', '教书', '之外', '，', '其他', '时间', '终年', '在', '外地', '，', '直到', '1919', '年', '，', '他们', '一直', '是', '南北', '分居', '。']",鲁迅传.txt
Ns,Ns,"(2, 3)","(5, 6)",北平,西直门,"['他', '在', '北平', '买', '了', '西直门', '内', '公用', '库', '八道', '湾', '一所', '房子', '，', '才', '将', '母亲', '和', '朱安', '接到', '北京', '。']",鲁迅传.txt
Nh,Ns,"(18, 19)","(20, 21)",朱安,北京,"['他', '在', '北平', '买', '了', '西直门', '内', '公用', '库', '八道', '湾', '一所', '房子', '，', '才', '将', '母亲', '和', '朱安', '接到', '北京', '。']",鲁迅传.txt
Nh,Ni,"(1, 2)","(4, 5)",鲁迅,教育部,"['那时', '鲁迅', '除', '在', '教育部', '任佥事外', '，', '还', '担任', '北京大学', '、', '北京', '高等', '师范学校', '及', '女子', '高等', '师范学校', '的', '讲师', '。']",鲁迅传.txt
Ni,Ni,"(4, 5)","(9, 10)",教育部,北京大学,"['那时', '鲁迅', '除', '在', '教育部', '任佥事外', '，', '还', '担任', '北京大学', '、', '北京', '高等', '师范学校', '及', '女子', '高等', '师范学校', '的', '讲师', '。']",鲁迅传.txt
Ni,Ns,"(4, 5)","(11, 12)",教育部,北京,"['那时', '鲁迅', '除', '在', '教育部', '任佥事外', '，', '还', '担任', '北京大学', '、', '北京', '高等', '师范学校', '及', '女子', '高等', '师范学校', '的', '讲师', '。']",鲁迅传.txt
Ni,Ns,"(9, 10)","(11, 12)",北京大学,北京,"['那时', '鲁迅', '除', '在', '教育部', '任佥事外', '，', '还', '担任', '北京大学', '、', '北京', '高等', '师范学校', '及', '女子', '高等', '师范学校', '的', '讲师', '。']",鲁迅传.txt
Nh,Nh,"(0, 1)","(3, 4)",鲁迅,朱安,"['鲁迅', '很', '尊重', '朱安', '的', '人格', '，', '他', '平等', '地', '对待', '这个', '善良', '但', '无法', '使', '他', '产生', '爱情', '的', '女子', '。']",鲁迅传.txt
Nh,Nh,"(4, 5)","(6, 7)",朱安,周,"['每天', '他', '总是', '和', '朱安', '与', '周', '老太太', '一起', '进餐', '，', '座位', '也', '是', '固定', '的', '。']",鲁迅传.txt
Ns,Ns,"(1, 2)","(3, 5)",阜成门,西四三条,"['在', '阜成门', '内', '西四', '三条', '二十一', '号', '居住', '时', '，', '吃饭', '时', '，', '鲁迅', '总是', '坐在', '靠', '“', '老虎', '尾巴', '”', '的', '一方', '，', '老太太', '坐在', '靠', '旁门', '的', '一方', '，', '而', '朱安则', '坐在', '周', '老太太', '的', '对面', '。']",鲁迅传.txt
